   1.1000000e+01   3.0499994e+06   6.4300007e+01   5.6199997e+02   6.6700000e+01   1.3830000e+03   1.5100000e+03   7.4000000e+00   1.4210000e+01             NaN   2.4194253e+05   6.4300007e+01   3.9000000e+01   6.6700000e+01   9.6800000e+01   1.1290000e+02   7.4000000e+00   7.3600000e+01             NaN             NaN  -1.4668903e+05   0.0000000e+00  -9.3999967e+01   0.0000000e+00  -2.2140000e+02  -1.5520000e+02   0.0000000e+00
   1.2000000e+01   2.9099998e+06   6.3000006e+01   5.3199994e+02   6.7000000e+01   1.2490000e+03   1.4820000e+03   7.6000000e+00   1.4790000e+01             NaN   2.1406897e+05   6.3000006e+01   3.3000000e+01   6.7000000e+01   8.9200000e+01   9.5900000e+01   7.6000000e+00   7.3600000e+01             NaN             NaN  -3.4117220e+05   0.0000000e+00  -1.3599994e+02   0.0000000e+00  -1.7860000e+02  -3.3120000e+02   0.0000000e+00
   1.3000000e+01   2.7100006e+06   6.4499999e+01   5.1099997e+02   6.7600000e+01   1.2210000e+03   1.5470000e+03   8.0000000e+00   1.4900000e+01             NaN   1.8954023e+05   6.4499999e+01   3.7000000e+01   6.7600000e+01   7.2800000e+01   8.4500000e+01   8.0000000e+00   7.3600000e+01             NaN             NaN  -4.3551782e+05   0.0000000e+00  -6.6999970e+01   0.0000000e+00  -3.4740000e+02  -5.3300000e+02   0.0000000e+00
   1.4000000e+01   2.6899990e+06   6.4100006e+01   5.0999983e+02   6.6200000e+01   1.1990000e+03   1.2460000e+03   8.1000000e+00   1.5130000e+01             NaN   2.0180460e+05   6.4100006e+01   4.0000000e+01   6.6200000e+01   7.4400000e+01   7.1900000e+01   8.1000000e+00   7.2100000e+01             NaN             NaN  -2.6834385e+05   0.0000000e+00  -2.9999835e+01   0.0000000e+00  -3.0620000e+02  -3.8320000e+02   0.0000000e+00
   1.5000000e+01   2.6000002e+06   6.4400004e+01   5.1399988e+02   6.6700000e+01   1.1830000e+03   1.3060000e+03   7.7000000e+00   1.5400000e+01             NaN   2.5197701e+05   6.4400004e+01   4.9000000e+01   6.6700000e+01   1.0330000e+02   1.0780000e+02   7.7000000e+00   7.1100000e+01             NaN             NaN   4.2372397e+05   0.0000000e+00   7.4000116e+01   0.0000000e+00   5.6600000e+01  -1.2400000e+01   0.0000000e+00
   1.6000000e+01   2.6699993e+06   6.5300013e+01   4.6999998e+02   6.8700000e+01   1.1900000e+03   1.3600000e+03   8.6000000e+00   1.5580000e+01             NaN   2.6758621e+05   6.5300013e+01   4.4000000e+01   6.8700000e+01   1.1330000e+02   1.2300000e+02   8.6000000e+00   7.0100000e+01             NaN             NaN   5.4103520e+05   0.0000000e+00   5.8000021e+01   0.0000000e+00   1.6960000e+02   1.1600000e+02   0.0000000e+00
   1.7000000e+01   2.6300000e+06   6.6300006e+01   4.6700002e+02   7.0800000e+01   1.1730000e+03   1.1400000e+03   8.4000000e+00   1.6400000e+01             NaN   2.5978161e+05   6.6300006e+01   4.5000000e+01   7.0800000e+01   1.0230000e+02   1.0990000e+02   8.4000000e+00   6.8500000e+01             NaN             NaN   4.8737932e+05   0.0000000e+00   7.2999977e+01   0.0000000e+00   5.4600000e+01   1.7880000e+02   0.0000000e+00
   1.8000000e+01   2.5899997e+06   6.7699993e+01   4.1500002e+02   6.8800000e+01   9.7600000e+02   1.0450000e+03   9.2000000e+00   1.6700000e+01             NaN   2.8542529e+05   6.7699993e+01   3.8000000e+01   6.8800000e+01   9.5400000e+01   1.0580000e+02   9.2000000e+00   6.6500000e+01             NaN             NaN   8.3510375e+05   0.0000000e+00   4.0999979e+01   0.0000000e+00   1.6880000e+02   2.2460000e+02   0.0000000e+00
   1.9000000e+01   2.4899999e+06   6.7499992e+01   4.3100008e+02   6.9500000e+01   9.3500000e+02   1.0410000e+03   9.0000000e+00   1.6830000e+01             NaN   2.7316092e+05   6.7499992e+01   3.6000000e+01   6.9500000e+01   8.5900000e+01   9.9900000e+01   9.0000000e+00   6.5400000e+01             NaN             NaN   7.8793112e+05   0.0000000e+00   9.9992238e-01   0.0000000e+00   9.5800000e+01   1.5780000e+02   0.0000000e+00
   2.0000000e+01   2.3399999e+06   6.8099992e+01   3.7799996e+02   7.2600000e+01   8.8900000e+02   9.4000000e+02   9.8000000e+00   1.7290000e+01             NaN   2.4640230e+05   6.8099992e+01   3.4000000e+01   7.2600000e+01   7.5900000e+01   8.6300000e+01   9.8000000e+00   6.4100000e+01             NaN             NaN   6.1682764e+05   0.0000000e+00   3.0000037e+01   0.0000000e+00   2.1800000e+01   9.5600000e+01   0.0000000e+00
   2.1000000e+01   2.1800003e+06   6.7100002e+01   3.3800004e+02   6.5800000e+01   8.4700000e+02   9.1100000e+02   1.1300000e+01   1.8160000e+01             NaN   2.1295402e+05   6.7100002e+01   2.8000000e+01   6.5800000e+01   8.2500000e+01   8.4100000e+01   1.1300000e+01   6.3900000e+01             NaN             NaN   3.7544799e+05   0.0000000e+00  -2.0000421e+00   0.0000000e+00   1.4300000e+02   9.8200000e+01   0.0000000e+00
   2.2000000e+01   2.0799997e+06   6.5999991e+01   3.5599999e+02   6.9600000e+01   7.3100000e+02   8.7300000e+02   1.0300000e+01   1.8450000e+01             NaN   1.9957471e+05   6.5999991e+01   2.9000000e+01   6.9600000e+01   6.6800000e+01   8.7200000e+01   1.0300000e+01   6.5000000e+01             NaN             NaN   3.1489685e+05   0.0000000e+00  -7.9999879e+00   0.0000000e+00   7.0600000e+01   1.7340000e+02   0.0000000e+00
   2.3000000e+01   2.0199996e+06   6.5900003e+01   3.8199998e+02   7.1200000e+01   7.4800000e+02   8.3700000e+02   9.1000000e+00   1.7830000e+01             NaN   1.6278161e+05   6.5900003e+01   2.7000000e+01   7.1200000e+01   5.4900000e+01   6.4600000e+01   9.1000000e+00   6.4000000e+01             NaN             NaN  -6.6620331e+04   0.0000000e+00  -5.7999976e+01   0.0000000e+00  -8.9200000e+01  -6.1800000e+01   0.0000000e+00
   2.4000000e+01   2.0199999e+06   6.6600009e+01   4.5699997e+02   6.8400000e+01   7.9600000e+02   9.1000000e+02   7.1000000e+00   1.6920000e+01             NaN   1.4494253e+05   6.6600009e+01   2.9000000e+01   6.8400000e+01   5.8100000e+01   5.9100000e+01   7.1000000e+00   6.4900000e+01             NaN             NaN  -2.8068958e+05   0.0000000e+00  -1.0899997e+02   0.0000000e+00  -9.8800000e+01  -2.0080000e+02   0.0000000e+00
   2.5000000e+01   1.9100003e+06   6.6400001e+01   3.6800000e+02   6.6200000e+01   7.9400000e+02   8.4300000e+02   8.9000000e+00   1.7400000e+01             NaN   1.2933333e+05   6.6400001e+01   2.8000000e+01   6.6200000e+01   4.7600000e+01   4.7200000e+01   8.9000000e+00   6.5900000e+01             NaN             NaN  -3.5800028e+05   0.0000000e+00  -3.2000001e+01   0.0000000e+00  -2.2280000e+02  -2.7660000e+02   0.0000000e+00
   2.6000000e+01   1.9899994e+06   6.6900003e+01   3.6499989e+02   6.5700000e+01   8.0800000e+02   8.6600000e+02   9.2000000e+00   1.7600000e+01             NaN   1.4940230e+05   6.6900003e+01   2.9000000e+01   6.5700000e+01   5.2400000e+01   5.1300000e+01   9.2000000e+00   6.6400000e+01             NaN             NaN  -1.9717182e+05   0.0000000e+00  -1.6999895e+01   0.0000000e+00  -1.7920000e+02  -2.5040000e+02   0.0000000e+00
   2.7000000e+01   1.9900001e+06   6.7000006e+01   3.7399994e+02   6.7200000e+01   8.9100000e+02   9.3100000e+02   8.7000000e+00   1.7160000e+01             NaN   2.0180460e+05   6.7000006e+01   3.6000000e+01   6.7200000e+01   8.1000000e+01   7.8200000e+01   8.7000000e+00   6.6900000e+01             NaN             NaN   4.3165509e+05   0.0000000e+00   5.8000063e+01   0.0000000e+00   8.1000000e+01   7.4000000e+00   0.0000000e+00
   2.8000000e+01   1.8899996e+06   6.7100008e+01   3.3899999e+02   7.0200000e+01   8.8800000e+02   9.1700000e+02   9.4000000e+00   1.6890000e+01             NaN   1.9400000e+05   6.7100008e+01   3.2000000e+01   7.0200000e+01   8.2700000e+01   8.4100000e+01   9.4000000e+00   6.5600000e+01             NaN             NaN   4.3800042e+05   0.0000000e+00   4.5000013e+01   0.0000000e+00   1.0440000e+02   9.2200000e+01   0.0000000e+00
   2.9000000e+01   1.8599999e+06   6.7800003e+01   3.8400002e+02   6.9300000e+01   9.5300000e+02   1.0250000e+03   8.3000000e+00   1.6680000e+01             NaN   1.8842529e+05   6.7800003e+01   3.6000000e+01   6.9300000e+01   8.2200000e+01   9.8800000e+01   8.3000000e+00   6.4800000e+01             NaN             NaN   4.0110355e+05   0.0000000e+00   4.7999984e+01   0.0000000e+00   3.3400000e+01   1.6060000e+02   0.0000000e+00
   3.0000000e+01   1.8899997e+06   6.9399994e+01   3.7000004e+02   6.9300000e+01   9.1300000e+02   9.0200000e+02   8.3000000e+00   1.6700000e+01             NaN   2.1406897e+05   6.9399994e+01   3.4000000e+01   6.9300000e+01   8.9400000e+01   9.1100000e+01   8.3000000e+00   6.5700000e+01             NaN             NaN   6.7882789e+05   0.0000000e+00   3.7999957e+01   0.0000000e+00   1.5980000e+02   1.9120000e+02   0.0000000e+00
   3.1000000e+01   1.8899998e+06   6.9199992e+01   3.7500007e+02   7.0900000e+01   1.0440000e+03   1.1660000e+03   8.2000000e+00   1.6820000e+01             NaN   2.0403448e+05   6.9199992e+01   3.1000000e+01   7.0900000e+01   9.2200000e+01   1.0680000e+02   8.2000000e+00   6.6300000e+01             NaN             NaN   5.5841397e+05   0.0000000e+00  -3.0000651e+00   0.0000000e+00   6.2400000e+01   1.1560000e+02   0.0000000e+00
   3.2000000e+01   1.8999999e+06   6.8899990e+01   4.0699997e+02   7.0100000e+01   9.2600000e+02   1.0460000e+03   7.1000000e+00   1.6270000e+01             NaN   2.0737931e+05   6.8899990e+01   3.6000000e+01   7.0100000e+01   8.2400000e+01   9.6000000e+01   7.1000000e+00   6.6500000e+01             NaN             NaN   5.8855179e+05   0.0000000e+00   2.5000032e+01   0.0000000e+00   6.2800000e+01   1.0600000e+02   0.0000000e+00
   3.3000000e+01   1.9500002e+06   6.7300000e+01   4.8100005e+02   6.7800000e+01   1.0420000e+03   1.1440000e+03   6.7000000e+00   1.5430000e+01             NaN   1.8731034e+05   6.7300000e+01   3.9000000e+01   6.7800000e+01   1.0120000e+02   1.0640000e+02   6.7000000e+00   6.9700000e+01             NaN             NaN   2.9772391e+05   0.0000000e+00  -1.3000052e+01   0.0000000e+00   1.7240000e+02   1.3280000e+02   0.0000000e+00
   3.4000000e+01   2.0899997e+06   6.6899994e+01   4.7999998e+02   6.9700000e+01   1.1490000e+03   1.1730000e+03   6.2000000e+00   1.4610000e+01             NaN   1.9288506e+05   6.6899994e+01   4.0000000e+01   6.9700000e+01   9.9700000e+01   1.1050000e+02   6.2000000e+00   7.1800000e+01             NaN             NaN   2.2462097e+05   0.0000000e+00   1.8675821e-05   0.0000000e+00   4.7400000e+01   1.5300000e+02   0.0000000e+00
   3.5000000e+01   2.2299996e+06   6.7700003e+01   5.5399997e+02   7.3500000e+01   1.2290000e+03   1.3720000e+03   5.4000000e+00   1.3830000e+01             NaN   1.8619540e+05   6.7700003e+01   3.9000000e+01   7.3500000e+01   9.3200000e+01   1.0890000e+02   5.4000000e+00   7.4300000e+01             NaN             NaN   4.3452159e+03   0.0000000e+00  -8.5999973e+01   0.0000000e+00  -1.1060000e+02  -6.5200000e+01   0.0000000e+00
   3.6000000e+01   2.2900000e+06   6.7800008e+01   5.2099998e+02   7.1700000e+01   1.3510000e+03   1.3030000e+03   5.8000000e+00   1.3620000e+01             NaN   1.6501149e+05   6.7800008e+01   3.3000000e+01   7.1700000e+01   9.6500000e+01   8.2900000e+01   5.8000000e+00   7.6200000e+01             NaN             NaN  -3.0986205e+05   0.0000000e+00  -1.2499998e+02   0.0000000e+00  -1.9300000e+02  -3.0820000e+02   0.0000000e+00
   3.7000000e+01   2.5700003e+06   6.8100000e+01   5.8199999e+02   7.3500000e+01   1.4260000e+03   1.5860000e+03   5.4000000e+00   1.3250000e+01             NaN   1.7170115e+05   6.8100000e+01   4.4000000e+01   7.3500000e+01   8.3700000e+01   9.1300000e+01   5.4000000e+00   7.8300000e+01             NaN             NaN  -5.0958651e+05   0.0000000e+00  -5.3999987e+01   0.0000000e+00  -4.2160000e+02  -4.9040000e+02   0.0000000e+00
   3.8000000e+01   2.4299992e+06   6.8200004e+01   5.6199983e+02   7.3800000e+01   1.4710000e+03   1.6990000e+03   5.6000000e+00   1.3040000e+01             NaN   1.7950575e+05   6.8200004e+01   4.6000000e+01   7.3800000e+01   9.3400000e+01   9.6300000e+01   5.6000000e+00   7.9300000e+01             NaN             NaN  -2.7593026e+05   0.0000000e+00  -9.9998278e+00   0.0000000e+00  -3.5020000e+02  -5.4340000e+02   0.0000000e+00
   3.9000000e+01   2.5900000e+06   6.8900006e+01   5.9599990e+02   7.2500000e+01   1.4750000e+03   1.6060000e+03   5.4000000e+00   1.2800000e+01             NaN   2.6201149e+05   6.8900006e+01   5.7000000e+01   7.2500000e+01   1.3550000e+02   1.3460000e+02   5.4000000e+00   8.0800000e+01             NaN             NaN   5.5413789e+05   0.0000000e+00   8.8000095e+01   0.0000000e+00   1.5100000e+02   9.2000000e+00   0.0000000e+00
   4.0000000e+01   2.5999995e+06   6.8800007e+01   6.3799997e+02   7.4700000e+01   1.5660000e+03   1.4720000e+03   5.1000000e+00   1.2780000e+01             NaN   2.6089655e+05   6.8800007e+01   5.9000000e+01   7.4700000e+01   1.3880000e+02   1.3580000e+02   5.1000000e+00   8.2200000e+01             NaN             NaN   5.3075916e+05   0.0000000e+00   7.0000025e+01   0.0000000e+00   9.9600000e+01   1.5760000e+02   0.0000000e+00
   4.1000000e+01   2.7399999e+06   6.9200006e+01   6.6400000e+02   7.4500000e+01   1.6690000e+03   1.7760000e+03   4.9000000e+00   1.2630000e+01             NaN   2.8654023e+05   6.9200006e+01   6.4000000e+01   7.4500000e+01   1.5070000e+02   1.7490000e+02   4.9000000e+00   8.2400000e+01             NaN             NaN   6.9848287e+05   0.0000000e+00   1.0400000e+02   0.0000000e+00   1.3940000e+02   3.2280000e+02   0.0000000e+00
   4.2000000e+01   2.7699996e+06   7.1399990e+01   6.5100007e+02   7.5800000e+01   1.7690000e+03   1.7330000e+03   5.3000000e+00   1.2870000e+01             NaN   3.1218391e+05   7.1399990e+01   5.9000000e+01   7.5800000e+01   1.7320000e+02   1.7320000e+02   5.3000000e+00   8.1000000e+01             NaN             NaN   9.7620727e+05   0.0000000e+00   5.6999926e+01   0.0000000e+00   3.0940000e+02   3.4540000e+02   0.0000000e+00
   4.3000000e+01   2.7799998e+06   7.1799995e+01   6.0600011e+02   7.5200000e+01   1.7950000e+03   1.7850000e+03   5.8000000e+00   1.3420000e+01             NaN   2.8765517e+05   7.1799995e+01   5.1000000e+01   7.5200000e+01   1.4860000e+02   1.6160000e+02   5.8000000e+00   8.1100000e+01             NaN             NaN   6.7186228e+05   0.0000000e+00   5.9998947e+00   0.0000000e+00  -1.1800000e+01   1.5420000e+02   0.0000000e+00
   4.4000000e+01   2.7699998e+06   7.1499986e+01   5.7199995e+02   7.6800000e+01   1.7130000e+03   1.9100000e+03   6.2000000e+00   1.3810000e+01             NaN   3.0883908e+05   7.1499986e+01   5.0000000e+01   7.6800000e+01   1.5550000e+02   1.7680000e+02   6.2000000e+00   8.1300000e+01             NaN             NaN   9.3606914e+05   0.0000000e+00   2.8000047e+01   0.0000000e+00   1.5300000e+02   2.1160000e+02   0.0000000e+00
   4.5000000e+01   2.7800003e+06   6.9900001e+01   6.0800008e+02   8.1000000e+01   1.5850000e+03   1.7100000e+03   6.2000000e+00   1.3730000e+01             NaN   2.6758621e+05   6.9900001e+01   4.8000000e+01   8.1000000e+01   1.4950000e+02   1.5490000e+02   6.2000000e+00   8.2700000e+01             NaN             NaN   4.3103420e+05   0.0000000e+00  -3.2000083e+01   0.0000000e+00   2.0900000e+02   1.4880000e+02   0.0000000e+00
   4.6000000e+01   2.7099996e+06   6.9799995e+01   6.3199999e+02   7.5900000e+01   1.7160000e+03   1.7150000e+03   5.6000000e+00   1.3540000e+01             NaN   2.4751724e+05   6.9799995e+01   5.1000000e+01   7.5900000e+01   1.4260000e+02   1.5930000e+02   5.6000000e+00   8.4300000e+01             NaN             NaN   2.6020730e+05   0.0000000e+00  -1.9999991e+01   0.0000000e+00  -4.8000000e+00   1.9660000e+02   0.0000000e+00
   4.7000000e+01   2.6699995e+06   7.0400001e+01   6.4399998e+02   7.5900000e+01   1.6680000e+03   1.7850000e+03   5.8000000e+00   1.3440000e+01             NaN   2.2298851e+05   7.0400001e+01   4.5000000e+01   7.5900000e+01   1.2470000e+02   1.3600000e+02   5.8000000e+00   8.4400000e+01             NaN             NaN   5.8625719e+03   0.0000000e+00  -1.0399998e+02   0.0000000e+00  -1.7160000e+02  -1.5300000e+02   0.0000000e+00
   4.8000000e+01   2.7999999e+06   6.9900011e+01   7.7299996e+02   7.5900000e+01   1.6270000e+03   1.6880000e+03   4.7000000e+00   1.3420000e+01             NaN   1.9957471e+05   6.9900011e+01   4.8000000e+01   7.5900000e+01   1.0890000e+02   1.0830000e+02   4.7000000e+00   8.6500000e+01             NaN             NaN  -4.0510337e+05   0.0000000e+00  -1.9699996e+02   0.0000000e+00  -3.2020000e+02  -3.8840000e+02   0.0000000e+00
   4.9000000e+01   2.8500003e+06   7.0699997e+01   6.9099997e+02   7.6200000e+01   1.8160000e+03   1.8970000e+03   5.3000000e+00   1.3370000e+01             NaN   1.9511494e+05   7.0699997e+01   5.2000000e+01   7.6200000e+01   1.1410000e+02   1.0910000e+02   5.3000000e+00   8.7500000e+01             NaN             NaN  -5.0862098e+05   0.0000000e+00  -6.6999971e+01   0.0000000e+00  -4.4680000e+02  -5.8780000e+02   0.0000000e+00
   5.0000000e+01   2.8899990e+06   7.1400003e+01   6.9599981e+02   7.9200000e+01   1.9870000e+03   2.2600000e+03   5.1000000e+00   1.3230000e+01             NaN   2.2187356e+05   7.1400003e+01   5.8000000e+01   7.9200000e+01   1.3010000e+02   1.3000000e+02   5.1000000e+00   8.7000000e+01             NaN             NaN  -2.2751629e+05   0.0000000e+00   1.9288002e-04   0.0000000e+00  -4.2580000e+02  -7.0000000e+02   0.0000000e+00
   5.1000000e+01   2.9200000e+06   7.1800007e+01   6.4099992e+02   7.8400000e+01   1.7250000e+03   1.6630000e+03   6.1000000e+00   1.3390000e+01             NaN   2.8988506e+05   7.1800007e+01   6.3000000e+01   7.8400000e+01   1.5230000e+02   1.3750000e+02   6.1000000e+00   8.7200000e+01             NaN             NaN   5.5862072e+05   0.0000000e+00   1.1500008e+02   0.0000000e+00   1.0260000e+02  -1.3000000e+01   0.0000000e+00
   5.2000000e+01   2.9799995e+06   7.2100006e+01   6.3899998e+02   7.9600000e+01   1.7760000e+03   1.8510000e+03   6.0000000e+00   1.3650000e+01             NaN   2.9545977e+05   7.2100006e+01   6.1000000e+01   7.9600000e+01   1.6100000e+02   1.7270000e+02   6.0000000e+00   8.8000000e+01             NaN             NaN   5.6551772e+05   0.0000000e+00   9.3000024e+01   0.0000000e+00   1.5600000e+02   2.2140000e+02   0.0000000e+00
   5.3000000e+01   2.9300000e+06   7.2700004e+01   6.1499999e+02   8.1400000e+01   1.7410000e+03   1.7740000e+03   6.7000000e+00   1.3940000e+01             NaN   3.1664368e+05   7.2700004e+01   5.9000000e+01   8.1400000e+01   1.6940000e+02   1.8070000e+02   6.7000000e+00   8.7600000e+01             NaN             NaN   8.6972416e+05   0.0000000e+00   9.3000011e+01   0.0000000e+00   2.9180000e+02   3.9440000e+02   0.0000000e+00
   5.4000000e+01   2.8999996e+06   7.3399990e+01   6.3000005e+02   8.0500000e+01   1.8140000e+03   1.8430000e+03   6.6000000e+00   1.4420000e+01             NaN   3.2444828e+05   7.3399990e+01   5.8000000e+01   8.0500000e+01   1.7230000e+02   1.8400000e+02   6.6000000e+00   8.6300000e+01             NaN             NaN   9.9337972e+05   0.0000000e+00   6.5999952e+01   0.0000000e+00   2.5360000e+02   3.6500000e+02   0.0000000e+00
   5.5000000e+01   2.7999997e+06   7.4199996e+01   6.1900008e+02   8.0700000e+01   1.6050000e+03   1.7320000e+03   6.7000000e+00   1.4670000e+01             NaN   2.9211494e+05   7.4199996e+01   5.2000000e+01   8.0700000e+01   1.4150000e+02   1.6210000e+02   6.7000000e+00   8.4200000e+01             NaN             NaN   7.0537964e+05   0.0000000e+00   4.9999199e+00   0.0000000e+00   9.3000000e+01   2.1320000e+02   0.0000000e+00
   5.6000000e+01   2.6899997e+06   7.3499983e+01   5.6699993e+02   8.2000000e+01   1.5300000e+03   1.5860000e+03   7.5000000e+00   1.4470000e+01             NaN   3.0103448e+05   7.3499983e+01   4.8000000e+01   8.2000000e+01   1.4260000e+02   1.4740000e+02   7.5000000e+00   8.4200000e+01             NaN             NaN   9.2241405e+05   0.0000000e+00   9.0000697e+00   0.0000000e+00   1.8120000e+02   1.8280000e+02   0.0000000e+00
   5.7000000e+01   2.6500002e+06   7.1900001e+01   6.6200010e+02   8.1300000e+01   1.5230000e+03   1.6980000e+03   6.5000000e+00   1.4350000e+01             NaN   2.3748276e+05   7.1900001e+01   5.3000000e+01   8.1300000e+01   1.3190000e+02   1.4850000e+02   6.5000000e+00   8.5600000e+01             NaN             NaN   1.9979287e+05   0.0000000e+00  -2.6000097e+01   0.0000000e+00   5.9800000e+01   8.4000000e+01   0.0000000e+00
   5.8000000e+01   2.6499997e+06   7.1899997e+01   6.8699998e+02   8.0100000e+01   1.4900000e+03   1.5900000e+03   6.0000000e+00   1.4130000e+01             NaN   2.5643678e+05   7.1899997e+01   5.5000000e+01   8.0100000e+01   1.3730000e+02   1.5230000e+02   6.0000000e+00   8.5300000e+01             NaN             NaN   4.2724172e+05   0.0000000e+00  -2.6999980e+01   0.0000000e+00   1.5760000e+02   2.3760000e+02   0.0000000e+00
   5.9000000e+01   2.7699995e+06   7.1899999e+01   5.9699996e+02   8.2500000e+01   1.6430000e+03   1.6890000e+03   7.2000000e+00   1.3640000e+01             NaN   2.3079310e+05   7.1899999e+01   4.2000000e+01   8.2500000e+01   1.2290000e+02   1.2620000e+02   7.2000000e+00   8.6700000e+01             NaN             NaN  -4.8228087e+02   0.0000000e+00  -9.2999962e+01   0.0000000e+00  -1.6820000e+02  -1.7460000e+02   0.0000000e+00
   6.0000000e+01   2.7699999e+06   7.2100009e+01   5.9700001e+02   7.8300000e+01   1.6260000e+03   1.6120000e+03   7.3000000e+00   1.3180000e+01             NaN   1.9177011e+05   7.2100009e+01   3.8000000e+01   7.8300000e+01   1.0650000e+02   9.8900000e+01   7.3000000e+00   8.7700000e+01             NaN             NaN  -4.6875850e+05   0.0000000e+00  -1.4100001e+02   0.0000000e+00  -3.4800000e+02  -4.2520000e+02   0.0000000e+00
