   1.9493333333333333e+03   2.7027495105651320e+02   5.2999999999999998e+00   3.6584202466292277e+02   1.0762953932412522e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9494166666666665e+03   2.6888741774489569e+02   6.0999999999999996e+00   3.6609942506244005e+02   1.0757008864157203e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9495000000000000e+03   2.6868810405245938e+02   6.2000000000000002e+00   3.6635616461296462e+02   1.0756476331740021e+03                      NaN   7.3953771662314921e+02   3.6630743479319835e+02   3.9713856548216529e+02   6.9190907886458831e+02   5.3627746343846479e+02  -5.5749137944172134e-01
   1.9495833333333333e+03   2.6848771001357579e+02   6.7000000000000002e+00   3.6686767467964165e+02   1.0744709851161438e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9496666666666665e+03   2.6948501288882636e+02   6.7999999999999998e+00   3.6686767467964165e+02   1.0754941051996275e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9497500000000000e+03   2.7047179887775349e+02   6.5999999999999996e+00   3.6737658163038878e+02   1.0764772845373552e+03                      NaN   7.4065273496729026e+02   3.6874784731983084e+02   3.9608512641100685e+02   6.9140355169392876e+02   5.4375530835343773e+02  -2.7991716750577211e+00
   1.9498333333333333e+03   2.6666794449287062e+02   7.9000000000000004e+00   3.6788291182604348e+02   1.0759794707080919e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9499166666666665e+03   2.6928621104360144e+02   6.4000000000000004e+00   3.6661224669913202e+02   1.0765237617749090e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9500000000000000e+03   2.7105936305083054e+02   6.5999999999999996e+00   3.6737658163038878e+02   1.0754300655782611e+03                      NaN   7.3962806910831137e+02   3.6802926931766137e+02   3.9568242721326851e+02   6.9225453644547724e+02   5.4066783762181012e+02  -1.1251765506457900e+00
   1.9500833333333333e+03   2.7280227486016571e+02   6.5000000000000000e+00   3.6788291182604348e+02   1.0784171831940964e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9501666666666665e+03   2.7318513595548183e+02   6.4000000000000004e+00   3.6813511876931449e+02   1.0801736505909519e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9502500000000000e+03   2.7638380465125641e+02   6.2999999999999998e+00   3.6813511876931449e+02   1.0809040843867542e+03                      NaN   7.4364787759750254e+02   3.7147664750657827e+02   3.9645395513383914e+02   6.9358567090930126e+02   5.5795939677012996e+02  -1.6937216555154677e+00
   1.9503333333333333e+03   2.7966286828748008e+02   5.7999999999999998e+00   3.6963514689526369e+02   1.0808413954331234e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9504166666666665e+03   2.8196571670053771e+02   5.5000000000000000e+00   3.6963514689526369e+02   1.0821117387411512e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9505000000000000e+03   2.8489998436792678e+02   5.4000000000000004e+00   3.7037680666076869e+02   1.0852303556113679e+03                      NaN   7.4658396091201894e+02   3.7255488384709474e+02   3.9889284894654520e+02   6.9557832479927185e+02   5.6584119568256460e+02   3.9409185772047550e+00
   1.9505833333333333e+03   2.8807983004617319e+02   5.0000000000000000e+00   3.7111300630487563e+02   1.0918482697282623e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9506666666666665e+03   2.9116221384346096e+02   4.5000000000000000e+00   3.7208624999669865e+02   1.0918011460821951e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9507500000000000e+03   2.9052111080928046e+02   4.4000000000000004e+00   3.7086820814101162e+02   1.0863584621347493e+03                      NaN   7.5043062030956060e+02   3.7484446914513268e+02   4.0199801469332385e+02   6.9715747916950909e+02   5.7804626121450622e+02   6.6668209940846879e+00
   1.9508333333333333e+03   2.9116221384346096e+02   4.2000000000000002e+00   3.7160081215021893e+02   1.0828559615417621e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9509166666666665e+03   2.9100218681155832e+02   4.2000000000000002e+00   3.7135720667043080e+02   1.0800819700808984e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9510000000000000e+03   2.9274694926289106e+02   4.2999999999999998e+00   3.7111300630487563e+02   1.0855840167555305e+03                      NaN   7.5223612906613948e+02   3.7500921382819257e+02   4.0291658361971059e+02   6.9674382811433111e+02   5.8404992053671276e+02   8.1802441885162835e+00
   1.9510833333333333e+03   2.9306069135935286e+02   3.7000000000000002e+00   3.7135720667043080e+02   1.0908978929868586e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9511666666666665e+03   2.9368629852378911e+02   3.3999999999999999e+00   3.7111300630487563e+02   1.0881117944643454e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9512500000000000e+03   2.9415242090324369e+02   3.3999999999999999e+00   3.7135720667043080e+02   1.0825243323841341e+03                      NaN   7.5343945337329114e+02   3.7515255607642064e+02   4.0458368581570568e+02   6.9881363909289496e+02   5.7623595114043053e+02   1.5875099306897056e+01
   1.9513333333333333e+03   2.9430696209706849e+02   3.1000000000000001e+00   3.7135720667043080e+02   1.0803038960405984e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9514166666666665e+03   2.9399711183874484e+02   3.0000000000000000e+00   3.7135720667043080e+02   1.0807402013342228e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9515000000000000e+03   2.9353026327275273e+02   3.2000000000000002e+00   3.7111300630487563e+02   1.0807503253534671e+03                      NaN   7.5512488727305777e+02   3.7493393564825152e+02   4.0538350188838905e+02   6.9863815994373260e+02   5.7435543179606384e+02   3.6152602460248318e+00
   1.9515833333333333e+03   2.9195745097042595e+02   3.1000000000000001e+00   3.7037680666076869e+02   1.0796427770802034e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9516666666666665e+03   2.9100218681155832e+02   3.1000000000000001e+00   3.6988297849671045e+02   1.0818697700790040e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9517500000000000e+03   2.9164022285427495e+02   3.2999999999999998e+00   3.6988297849671045e+02   1.0808555544387802e+03                      NaN   7.5710147382125854e+02   3.7724620428551941e+02   4.0439105476706726e+02   7.0016098544537613e+02   5.6769729563344663e+02   0.0000000000000000e+00
   1.9518333333333333e+03   2.9148095954867165e+02   3.5000000000000000e+00   3.6963514689526369e+02   1.0819318178577828e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9519166666666665e+03   2.9227421379266156e+02   3.5000000000000000e+00   3.6988297849671045e+02   1.0815890737683092e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9520000000000000e+03   2.9290421059511425e+02   3.1000000000000001e+00   3.7062280924485498e+02   1.0794870648704098e+03                      NaN   7.5727328968602365e+02   3.7742081662167101e+02   4.0443837130683289e+02   7.0087763930408653e+02   5.6069815175286783e+02   6.1225685130702701e+00
   1.9520833333333333e+03   2.9399711183874484e+02   3.2000000000000002e+00   3.7086820814101162e+02   1.0803038960405984e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9521666666666665e+03   2.9461638065854970e+02   3.1000000000000001e+00   3.7086820814101162e+02   1.0825362662704183e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9522500000000000e+03   2.9492432098210355e+02   2.8999999999999999e+00   3.7037680666076869e+02   1.0796018236845944e+03                      NaN   7.5830795712687427e+02   3.7779200209046661e+02   4.0507931517883691e+02   7.0128357554326442e+02   5.6268798318148595e+02   1.5161104695122773e+00
   1.9523333333333333e+03   2.9399711183874484e+02   2.8999999999999999e+00   3.6963514689526369e+02   1.0816613281067127e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9524166666666665e+03   2.9306122500433486e+02   3.0000000000000000e+00   3.7013019741124936e+02   1.0853754499965214e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9525000000000000e+03   2.9211595780484822e+02   3.0000000000000000e+00   3.7037680666076869e+02   1.0866585531517539e+03                      NaN   7.5837786809246279e+02   3.7769132249474853e+02   4.0466413071529070e+02   7.0305921889411991e+02   5.5661053575218318e+02   1.0075572077935746e+00
   1.9525833333333333e+03   2.9052111080928046e+02   3.2000000000000002e+00   3.6938669956249754e+02   1.0831845185628420e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9526666666666665e+03   2.9675385391832089e+02   3.3999999999999999e+00   3.7062280924485498e+02   1.0809384455226268e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9527500000000000e+03   3.0031496963318534e+02   3.1000000000000001e+00   3.7160081215021893e+02   1.0829510769754663e+03                      NaN   7.5902489114896480e+02   3.7722780629084889e+02   4.0538003069065195e+02   7.0453409419347008e+02   5.5877578920146811e+02   2.5078452054382083e+00
   1.9528333333333333e+03   3.0133020176640508e+02   3.0000000000000000e+00   3.7184382563554806e+02   1.0870661494724852e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9529166666666665e+03   3.0333025870851998e+02   2.7999999999999998e+00   3.7184382563554806e+02   1.0859498872605216e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9530000000000000e+03   3.0389450079768096e+02   2.7000000000000002e+00   3.7184382563554806e+02   1.0886146380853784e+03                      NaN   7.6225636527517872e+02   3.7908040738358619e+02   4.0802287343866874e+02   7.0599612118714685e+02   5.6811823379770090e+02   4.9968776017266237e-01
   1.9530833333333333e+03   3.0417519367607554e+02   2.8999999999999999e+00   3.7160081215021893e+02   1.0895905644797833e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9531666666666665e+03   3.0473470162714909e+02   2.6000000000000001e+00   3.7135720667043080e+02   1.0894013391339179e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9532500000000000e+03   3.0556790186050546e+02   2.6000000000000001e+00   3.7184382563554806e+02   1.0900491536449458e+03                      NaN   7.6412172854740891e+02   3.7980028811322904e+02   4.0905373238791469e+02   7.0680016281242342e+02   5.7058536616002539e+02  -1.5009398474200353e+00
   1.9533333333333333e+03   3.0598238198131725e+02   2.7000000000000002e+00   3.7111300630487563e+02   1.0882771862738064e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9534166666666665e+03   3.0653143047855849e+02   2.5000000000000000e+00   3.7135720667043080e+02   1.0879178627691731e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9535000000000000e+03   3.0611969281975018e+02   2.5000000000000000e+00   3.7111300630487563e+02   1.0873963393468364e+03                      NaN   7.6487793496608379e+02   3.8010914447208643e+02   4.0922924580959699e+02   7.0772448569607138e+02   5.7066118016663609e+02   2.0000041666822455e+00
   1.9535833333333333e+03   3.0735031718524482e+02   2.6000000000000001e+00   3.7062280924485498e+02   1.0869996000570900e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9536666666666665e+03   3.0680529351336168e+02   2.7000000000000002e+00   3.7062280924485498e+02   1.0861073766817456e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9537500000000000e+03   3.0473470162714909e+02   2.8999999999999999e+00   3.6913763343125237e+02   1.0860363450888992e+03                      NaN   7.6427250732759137e+02   3.8062401783871974e+02   4.0822719809878316e+02   7.0770760235988405e+02   5.6877445519584285e+02   1.9900538560454706e+00
   1.9538333333333333e+03   3.0389450079768096e+02   3.1000000000000001e+00   3.6913763343125237e+02   1.0860421062872299e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9539166666666665e+03   3.0147453735692420e+02   3.5000000000000000e+00   3.6888794541139362e+02   1.0849453584720034e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9540000000000000e+03   2.9899405337621812e+02   4.5000000000000000e+00   3.6813511876931449e+02   1.0839580911706462e+03                      NaN   7.6268294319480447e+02   3.8023643772151797e+02   4.0664079435290779e+02   7.0734391946230687e+02   5.6194946581336126e+02   9.9132640578680764e-01
   1.9540833333333333e+03   2.9825305125259888e+02   4.9000000000000004e+00   3.6763006719070762e+02   1.0839070977790693e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9541666666666665e+03   2.9855001029877417e+02   5.2000000000000002e+00   3.6813511876931449e+02   1.0860075341174820e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9542500000000000e+03   2.9795469957530190e+02   5.7000000000000002e+00   3.6788291182604348e+02   1.0861284844562010e+03                      NaN   7.6218906582804254e+02   3.8035465290920627e+02   4.0528800001884412e+02   7.0830522208391267e+02   5.6044960667909584e+02   0.0000000000000000e+00
   1.9543333333333333e+03   2.9735633487829290e+02   5.9000000000000004e+00   3.6813511876931449e+02   1.0859210513653998e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9544166666666665e+03   2.9795469957530190e+02   5.9000000000000004e+00   3.6813511876931449e+02   1.0856785010039380e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9545000000000000e+03   2.9825305125259888e+02   5.5999999999999996e+00   3.6813511876931449e+02   1.0879103238494968e+03                      NaN   7.6228038632575772e+02   3.8105659723705355e+02   4.0453118686447891e+02   7.0924905870000271e+02   5.6153883238936055e+02  -4.9535610045872147e-01
   1.9545833333333333e+03   2.9840189395236075e+02   5.7999999999999998e+00   3.6813511876931449e+02   1.0859210513653998e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9546666666666665e+03   2.9825305125259888e+02   6.0000000000000000e+00   3.6838669122903917e+02   1.0859575754284351e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9547500000000000e+03   2.9840189395236075e+02   6.0999999999999996e+00   3.6863763238958177e+02   1.0868777950442191e+03                      NaN   7.6337882455023998e+02   3.8280325155065123e+02   4.0413832107338533e+02   7.1073435706748103e+02   5.6530960136518831e+02  -4.9597030532808617e-01
   1.9548333333333333e+03   2.9958322685543243e+02   5.7000000000000002e+00   3.6813511876931449e+02   1.0873091537307300e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9549166666666665e+03   3.0118565754709709e+02   5.2999999999999998e+00   3.6913763343125237e+02   1.0892173361825635e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9550000000000000e+03   3.0247763802557120e+02   5.0000000000000000e+00   3.6913763343125237e+02   1.0910404785623464e+03                      NaN   7.6534005029280377e+02   3.8389790823579739e+02   4.0538350188838905e+02   7.1206868652199307e+02   5.7024482516430646e+02  -1.4916114239467149e+00
   1.9550833333333333e+03   3.0473470162714909e+02   4.9000000000000004e+00   3.6988297849671045e+02   1.0916777945328233e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9551666666666665e+03   3.0598191302065135e+02   4.7000000000000002e+00   3.7037680666076869e+02   1.0925614686816048e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9552500000000000e+03   3.0829690418077683e+02   4.5999999999999996e+00   3.7062280924485498e+02   1.0932910521851238e+03                      NaN   7.6817771287319488e+02   3.8589597244855372e+02   4.0698469306217009e+02   7.1325774206749020e+02   5.8008910364019050e+02   4.9782209288196100e-01
   1.9553333333333333e+03   3.0950073101879144e+02   4.7000000000000002e+00   3.7086820814101162e+02   1.0949437188620932e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9554166666666665e+03   3.1108406243165803e+02   4.2999999999999998e+00   3.7160081215021893e+02   1.0949753360832028e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9555000000000000e+03   3.1121499330640086e+02   4.2000000000000002e+00   3.7086820814101162e+02   1.0944682570334287e+03                      NaN   7.6980328000302825e+02   3.8608349686587127e+02   4.0827779258506354e+02   7.1438545414565635e+02   5.8603074764061455e+02  -4.9782209288196100e-01
   1.9555833333333333e+03   3.1199611566937631e+02   4.0000000000000000e+00   3.7062280924485498e+02   1.0959157544876407e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9556666666666665e+03   3.1186620420299045e+02   4.2000000000000002e+00   3.7062280924485498e+02   1.0963792044549186e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9557500000000000e+03   3.1251364107652518e+02   4.0999999999999996e+00   3.7062280924485498e+02   1.0972997101616975e+03                      NaN   7.7112624569381705e+02   3.8644281266204621e+02   4.0931104677072875e+02   7.1524254608406272e+02   5.8795324860671167e+02   4.9782209288196100e-01
   1.9558333333333333e+03   3.1417701332706986e+02   4.2999999999999998e+00   3.7135720667043080e+02   1.0979138229566890e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9559166666666665e+03   3.1443031293626922e+02   4.2000000000000002e+00   3.7160081215021893e+02   1.0971400054954599e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9560000000000000e+03   3.1480927805490325e+02   4.2000000000000002e+00   3.7111300630487563e+02   1.0963636174752110e+03                      NaN   7.7166109002693463e+02   3.8603928121912878e+02   4.1051526109386930e+02   7.1720407736275217e+02   5.8869703227781133e+02   9.9378933106475387e-01
   1.9560833333333333e+03   3.1543799694871001e+02   4.0000000000000000e+00   3.7086820814101162e+02   1.0965038129063412e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9561666666666665e+03   3.1455693775614452e+02   3.8999999999999999e+00   3.7062280924485498e+02   1.0953224673422101e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9562500000000000e+03   3.1455693775614452e+02   4.2000000000000002e+00   3.7037680666076869e+02   1.0972104443668836e+03                      NaN   7.7119217838980228e+02   3.8478684105814438e+02   4.1112016792885237e+02   7.1821241223717925e+02   5.8492527312419031e+02   0.0000000000000000e+00
   1.9563333333333333e+03   3.1531248356548593e+02   4.0000000000000000e+00   3.7013019741124936e+02   1.0962665771958830e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9564166666666665e+03   3.1443031293626922e+02   4.2999999999999998e+00   3.6988297849671045e+02   1.0975259507243907e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9565000000000000e+03   3.1354029074128277e+02   4.2999999999999998e+00   3.6963514689526369e+02   1.0969524995272059e+03                      NaN   7.7197977652855775e+02   3.8520181914911171e+02   4.1133789206190829e+02   7.1871279235627765e+02   5.8410543628964319e+02   2.4737246435137195e+00
   1.9565833333333333e+03   3.1042727278434421e+02   4.4000000000000004e+00   3.6963514689526369e+02   1.0962492386609458e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9566666666666665e+03   3.1443031293626922e+02   4.0999999999999996e+00   3.6963514689526369e+02   1.0967698164486874e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9567500000000000e+03   3.1668327758006296e+02   3.8999999999999999e+00   3.7013019741124936e+02   1.0969077213506519e+03                      NaN   7.7185766003807521e+02   3.8516146102330504e+02   4.1093645289784860e+02   7.1940614052539877e+02   5.8276035409574979e+02   4.4145144571544392e+00
   1.9568333333333333e+03   3.1754587994994074e+02   3.8999999999999999e+00   3.7037680666076869e+02   1.0967128752260185e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9569166666666665e+03   3.1668327758006296e+02   4.2999999999999998e+00   3.6988297849671045e+02   1.0977926677010519e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9570000000000000e+03   3.1815767841192030e+02   4.2000000000000002e+00   3.7037680666076869e+02   1.0979683801919907e+03                      NaN   7.7347644225222041e+02   3.8617397271183779e+02   4.1148822134396488e+02   7.2052639122516530e+02   5.8279127314257039e+02   2.9161733050717231e+00
   1.9570833333333333e+03   3.1779121536456086e+02   4.2000000000000002e+00   3.6988297849671045e+02   1.0984427942293221e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9571666666666665e+03   3.1876575664906403e+02   3.8999999999999999e+00   3.7013019741124936e+02   1.0999396189629924e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9572500000000000e+03   3.1864435381215685e+02   3.7000000000000002e+00   3.6988297849671045e+02   1.0984801076625909e+03                      NaN   7.7408000448912298e+02   3.8730950494173106e+02   4.1157798429421655e+02   7.2101535352695987e+02   5.8211713585709174e+02   3.8554515351075125e+00
   1.9573333333333333e+03   3.1730035993719633e+02   3.8999999999999999e+00   3.6888794541139362e+02   1.0987239978297214e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9574166666666665e+03   3.1693073578997064e+02   4.0999999999999996e+00   3.6888794541139362e+02   1.0986139821625509e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9575000000000000e+03   3.1717716386388861e+02   4.2999999999999998e+00   3.6888794541139362e+02   1.0999730369555505e+03                      NaN   7.7383216598387628e+02   3.8695329538071940e+02   4.1136568732544737e+02   7.2166360625749121e+02   5.8134616514580443e+02   2.8673957914449488e+00
   1.9575833333333333e+03   3.1779121536456086e+02   4.2000000000000002e+00   3.6888794541139362e+02   1.0994924157455141e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
   1.9576666666666665e+03   3.1779121536456086e+02   4.0999999999999996e+00   3.6888794541139362e+02   1.1001332880498387e+03                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
