   1.9512500e+03   7.4975954e+00   3.8878374e-02   3.1000000e-02   1.9234194e-01   1.4841199e-01
   1.9515000e+03   7.5174121e+00  -2.0683104e-03   3.1666667e-02   1.7282514e-01   1.4431190e-01
   1.9517500e+03   7.5193127e+00   5.8662083e-02   3.3666667e-02   1.5627693e-01   1.4248779e-01
   1.9520000e+03   7.5308555e+00   1.5215181e-02   3.0666667e-02   1.5704125e-01   1.4366999e-01
   1.9522500e+03   7.5316596e+00   1.0584411e-02   2.9666667e-02   1.4160045e-01   1.4585698e-01
   1.9525000e+03   7.5379627e+00   2.7092322e-02   3.2333333e-02   1.5022297e-01   1.3461538e-01
   1.9527500e+03   7.5705463e+00   4.4991596e-03   2.8333333e-02   1.5384615e-01   1.3959118e-01
   1.9530000e+03   7.5888299e+00  -1.1504671e-02   2.7000000e-02   1.5281077e-01   1.4251781e-01
   1.9532500e+03   7.5969948e+00   1.4995914e-02   2.5666667e-02   1.5215686e-01   1.4274510e-01
   1.9535000e+03   7.5905996e+00   1.8419451e-02   2.7333333e-02   1.5037988e-01   1.4435420e-01
   1.9537500e+03   7.5744558e+00   6.9474215e-03   3.7000000e-02   1.3887414e-01   1.4418481e-01
   1.9540000e+03   7.5694634e+00   9.4132852e-03   5.2666667e-02   1.3723404e-01   1.4228723e-01
   1.9542500e+03   7.5709586e+00  -6.4376479e-03   5.8000000e-02   1.3591718e-01   1.4494293e-01
   1.9545000e+03   7.5817196e+00  -1.0416406e-02   5.9666667e-02   1.4338139e-01   1.4888598e-01
   1.9547500e+03   7.6013524e+00  -1.2439224e-02   5.3333333e-02   1.4816714e-01   1.4893617e-01
   1.9550000e+03   7.6295385e+00   5.4784966e-03   4.7333333e-02   1.5926569e-01   1.4983875e-01
   1.9552500e+03   7.6453977e+00  -5.4798010e-03   4.4000000e-02   1.6553233e-01   1.5435100e-01
   1.9555000e+03   7.6586524e+00   2.9837822e-03   4.1000000e-02   1.6670636e-01   1.5646583e-01
   1.9557500e+03   7.6639242e+00   1.1939215e-02   4.2333333e-02   1.7331144e-01   1.5619137e-01
   1.9560000e+03   7.6596430e+00   4.9667957e-04   4.0333333e-02   1.7024254e-01   1.5531716e-01
   1.9562500e+03   7.6674858e+00   2.6202650e-02   4.2000000e-02   1.6425121e-01   1.5596963e-01
   1.9565000e+03   7.6663624e+00   4.1232647e-02   4.1333333e-02   1.6488515e-01   1.5669775e-01
   1.9567500e+03   7.6826668e+00   3.4015320e-02   4.1333333e-02   1.5871601e-01   1.5381186e-01
   1.9570000e+03   7.6883179e+00   3.2767325e-02   3.9333333e-02   1.5690559e-01   1.5209790e-01
   1.9572500e+03   7.6860246e+00   3.3939323e-02   4.1000000e-02   1.5644038e-01   1.5078329e-01
   1.9575000e+03   7.6957125e+00   3.5545520e-02   4.2333333e-02   1.5681234e-01   1.5081405e-01
   1.9577500e+03   7.6852436e+00   1.9293268e-02   4.9333333e-02   1.4047619e-01   1.5021645e-01
   1.9580000e+03   7.6579442e+00   4.7125457e-02   6.3000000e-02   1.3308403e-01   1.4210295e-01
   1.9582500e+03   7.6637364e+00   2.6843387e-02   7.3666667e-02   1.2791458e-01   1.3728481e-01
   1.9585000e+03   7.6859327e+00  -2.3056090e-03   7.3333333e-02   1.3865368e-01   1.3526672e-01
   1.9587500e+03   7.7081861e+00   4.1477068e-03   6.3666667e-02   1.5067929e-01   1.3997530e-01
   1.9590000e+03   7.7288558e+00   6.9048908e-03   5.8333333e-02   1.5359806e-01   1.4573675e-01
   1.9592500e+03   7.7546531e+00   6.8861929e-03   5.1000000e-02   1.6142969e-01   1.4709348e-01
   1.9595000e+03   7.7542242e+00   2.0608193e-02   5.2666667e-02   1.4994120e-01   1.4915719e-01
   1.9597500e+03   7.7575215e+00   2.4135754e-02   5.6000000e-02   1.5422015e-01   1.4624660e-01
   1.9600000e+03   7.7794670e+00   3.6312070e-03   5.1333333e-02   1.6878197e-01   1.4756583e-01
   1.9602500e+03   7.7745196e+00   2.3966004e-02   5.2333333e-02   1.5120470e-01   1.4494403e-01
   1.9605000e+03   7.7763672e+00   2.2537000e-03   5.5333333e-02   1.4851859e-01   1.4040385e-01
   1.9607500e+03   7.7634039e+00   2.5602718e-02   6.2666667e-02   1.2981319e-01   1.4086923e-01
   1.9610000e+03   7.7691673e+00   8.0523454e-03   6.8000000e-02   1.3291738e-01   1.3783324e-01
   1.9612500e+03   7.7877139e+00  -1.3411569e-03   7.0000000e-02   1.4039637e-01   1.3706242e-01
   1.9615000e+03   7.8040066e+00   1.5612755e-02   6.7666667e-02   1.4955479e-01   1.3756133e-01
   1.9617500e+03   7.8242060e+00   5.7848267e-03   6.2000000e-02   1.4944977e-01   1.3880014e-01
   1.9620000e+03   7.8414929e+00   1.5524770e-02   5.6333333e-02   1.5499307e-01   1.3869626e-01
   1.9622500e+03   7.8522447e+00   1.5035093e-02   5.5333333e-02   1.5053948e-01   1.4112005e-01
   1.9625000e+03   7.8620352e+00   1.1440174e-02   5.5666667e-02   1.5109983e-01   1.4060914e-01
   1.9627500e+03   7.8645351e+00   9.6824257e-03   5.5333333e-02   1.4468371e-01   1.3896366e-01
   1.9630000e+03   7.8762968e+00   1.2705695e-02   5.7666667e-02   1.4998343e-01   1.3854823e-01
   1.9632500e+03   7.8892343e+00   7.4256266e-03   5.7333333e-02   1.5062898e-01   1.4262375e-01
   1.9635000e+03   7.9082401e+00   2.4385052e-02   5.5000000e-02   1.5202432e-01   1.4290286e-01
   1.9637500e+03   7.9154942e+00   1.0830769e-02   5.5666667e-02   1.5355510e-01   1.4551474e-01
   1.9640000e+03   7.9375533e+00   1.6420798e-02   5.4666667e-02   1.5482780e-01   1.4698647e-01
   1.9642500e+03   7.9493738e+00   6.4601611e-03   5.2000000e-02   1.5251668e-01   1.4569436e-01
   1.9645000e+03   7.9627639e+00   9.0278992e-03   5.0000000e-02   1.5271156e-01   1.4570918e-01
   1.9647500e+03   7.9653719e+00   1.8417520e-02   4.9666667e-02   1.5451723e-01   1.4712406e-01
   1.9650000e+03   7.9895943e+00   1.2382313e-02   4.9000000e-02   1.6611630e-01   1.4946159e-01
   1.9652500e+03   8.0029952e+00   2.5468441e-02   4.6666667e-02   1.6332863e-01   1.5133992e-01
   1.9655000e+03   8.0231264e+00   1.1854310e-02   4.3666667e-02   1.6469292e-01   1.5202424e-01
   1.9657500e+03   8.0467415e+00   2.1041102e-02   4.1000000e-02   1.6268198e-01   1.5253105e-01
   1.9660000e+03   8.0712498e+00   3.7184697e-02   3.8666667e-02   1.7065907e-01   1.5266088e-01
   1.9662500e+03   8.0750226e+00   3.6061379e-02   3.8333333e-02   1.6724248e-01   1.5150352e-01
   1.9665000e+03   8.0813513e+00   3.4460598e-02   3.7666667e-02   1.6381480e-01   1.4884248e-01
   1.9667500e+03   8.0900345e+00   3.2597907e-02   3.7000000e-02   1.6398714e-01   1.4358150e-01
   1.9670000e+03   8.0991898e+00   1.0121453e-02   3.8333333e-02   1.5781765e-01   1.3889906e-01
   1.9672500e+03   8.0985517e+00   2.4181575e-02   3.8333333e-02   1.5013958e-01   1.4249302e-01
   1.9675000e+03   8.1057603e+00   4.0004592e-02   3.8000000e-02   1.5321331e-01   1.4224395e-01
   1.9677500e+03   8.1132170e+00   4.3527961e-02   3.9000000e-02   1.5554775e-01   1.4571629e-01
   1.9680000e+03   8.1333526e+00   3.9193342e-02   3.7333333e-02   1.5566145e-01   1.4613115e-01
   1.9682500e+03   8.1504102e+00   3.8782924e-02   3.5666667e-02   1.5833057e-01   1.4276250e-01
   1.9685000e+03   8.1574278e+00   5.3707261e-02   3.5333333e-02   1.5169942e-01   1.4333804e-01
   1.9687500e+03   8.1616890e+00   4.9205868e-02   3.4000000e-02   1.5397739e-01   1.4757944e-01
   1.9690000e+03   8.1770382e+00   4.8601367e-02   3.4000000e-02   1.6186714e-01   1.4991163e-01
   1.9692500e+03   8.1796484e+00   6.2724412e-02   3.4333333e-02   1.5936540e-01   1.4984647e-01
   1.9695000e+03   8.1854338e+00   5.4522146e-02   3.5666667e-02   1.6075010e-01   1.5062174e-01
   1.9697500e+03   8.1807130e+00   6.0890651e-02   3.5666667e-02   1.5328758e-01   1.4751815e-01
   1.9700000e+03   8.1793400e+00   6.3494582e-02   4.1666667e-02   1.4790807e-01   1.4614025e-01
   1.9702500e+03   8.1814127e+00   5.5620632e-02   4.7666667e-02   1.4878190e-01   1.4385151e-01
   1.9705000e+03   8.1901325e+00   4.1202506e-02   5.1666667e-02   1.4830307e-01   1.4354977e-01
   1.9707500e+03   8.1793400e+00   5.7638938e-02   5.8333333e-02   1.4124455e-01   1.4503889e-01
   1.9710000e+03   8.2068837e+00   3.3560340e-02   5.9333333e-02   1.5574143e-01   1.4464951e-01
   1.9712500e+03   8.2123514e+00   3.6530234e-02   5.9000000e-02   1.5964662e-01   1.4991969e-01
   1.9715000e+03   8.2199994e+00   3.9531284e-02   6.0333333e-02   1.6076438e-01   1.5182328e-01
   1.9717500e+03   8.2224999e+00   2.9376014e-02   5.9333333e-02   1.5532044e-01   1.5558061e-01
   1.9720000e+03   8.2419402e+00   3.2386356e-02   5.7666667e-02   1.6192872e-01   1.5924528e-01
   1.9722500e+03   8.2645693e+00   2.5726274e-02   5.7000000e-02   1.6822811e-01   1.5845214e-01
   1.9725000e+03   8.2744335e+00   3.1913578e-02   5.5666667e-02   1.6964856e-01   1.5870607e-01
   1.9727500e+03   8.2916718e+00   4.1123669e-02   5.3666667e-02   1.6941924e-01   1.6360394e-01
   1.9730000e+03   8.3168624e+00   6.2381090e-02   4.9333333e-02   1.7378960e-01   1.6586970e-01
   1.9732500e+03   8.3268314e+00   8.2838312e-02   4.9333333e-02   1.7905995e-01   1.6574505e-01
   1.9735000e+03   8.3228800e+00   7.7996206e-02   4.8000000e-02   1.7344523e-01   1.6641561e-01
   1.9737500e+03   8.3311286e+00   1.0004057e-01   4.7666667e-02   1.7947467e-01   1.6205671e-01
   1.9740000e+03   8.3234385e+00   1.1720579e-01   5.1333333e-02   1.6834483e-01   1.5965517e-01
   1.9742500e+03   8.3261295e+00   1.0574249e-01   5.2000000e-02   1.6960204e-01   1.5790535e-01
   1.9745000e+03   8.3149546e+00   1.1089421e-01   5.6333333e-02   1.6206760e-01   1.5837074e-01
   1.9747500e+03   8.3094307e+00   1.2110609e-01   6.6000000e-02   1.6492653e-01   1.5171436e-01
   1.9750000e+03   8.2965465e+00   8.4663268e-02   8.2666667e-02   1.3954824e-01   1.4592905e-01
   1.9752500e+03   8.3052863e+00   4.7902419e-02   8.8666667e-02   1.3523798e-01   1.4390868e-01
   1.9755000e+03   8.3224913e+00   7.9397789e-02   8.4666667e-02   1.4320140e-01   1.4404482e-01
   1.9757500e+03   8.3349996e+00   7.3027494e-02   8.3000000e-02   1.4481146e-01   1.4457761e-01
   1.9760000e+03   8.3584553e+00   4.5627309e-02   7.7333333e-02   1.5522793e-01   1.4692425e-01
   1.9762500e+03   8.3667191e+00   3.5585655e-02   7.5666667e-02   1.6166602e-01   1.4924297e-01
   1.9765000e+03   8.3714504e+00   6.3327037e-02   7.7333333e-02   1.6145890e-01   1.5013609e-01
   1.9767500e+03   8.3796308e+00   5.7765972e-02   7.7666667e-02   1.6177797e-01   1.5620856e-01
   1.9770000e+03   8.3917433e+00   7.2674225e-02   7.5000000e-02   1.6848022e-01   1.6084782e-01
   1.9772500e+03   8.4095634e+00   6.9274230e-02   7.1333333e-02   1.7696601e-01   1.6724808e-01
   1.9775000e+03   8.4273998e+00   5.4961625e-02   6.9000000e-02   1.8292624e-01   1.6798065e-01
   1.9777500e+03   8.4286024e+00   5.8501578e-02   6.6666667e-02   1.8244651e-01   1.7103768e-01
   1.9780000e+03   8.4313956e+00   6.8269805e-02   6.3333333e-02   1.8424479e-01   1.7243304e-01
   1.9782500e+03   8.4691997e+00   8.9882426e-02   6.0000000e-02   1.8857068e-01   1.7789686e-01
   1.9785000e+03   8.4788057e+00   9.2024902e-02   6.0333333e-02   1.9191790e-01   1.8127004e-01
   1.9787500e+03   8.4920805e+00   9.1942859e-02   5.9000000e-02   1.9425145e-01   1.8246485e-01
   1.9790000e+03   8.4945999e+00   9.9403441e-02   5.8666667e-02   1.9365413e-01   1.8398155e-01
   1.9792500e+03   8.4952338e+00   1.2515707e-01   5.7000000e-02   1.9408532e-01   1.8325228e-01
   1.9795000e+03   8.5023232e+00   1.2686683e-01   5.8666667e-02   1.9062080e-01   1.8596963e-01
   1.9797500e+03   8.5056468e+00   1.2462969e-01   5.9666667e-02   1.8668819e-01   1.8345972e-01
   1.9800000e+03   8.5089392e+00   1.5472278e-01   6.3000000e-02   1.8452925e-01   1.8090673e-01
   1.9802500e+03   8.4883409e+00   1.3284478e-01   7.3333333e-02   1.7106946e-01   1.6825606e-01
   1.9805000e+03   8.4867958e+00   7.4422030e-02   7.6666667e-02   1.5811140e-01   1.7021048e-01
   1.9807500e+03   8.5044321e+00   1.1054123e-01   7.4000000e-02   1.7034398e-01   1.7349596e-01
   1.9810000e+03   8.5236722e+00   1.0917926e-01   7.4333333e-02   1.8423639e-01   1.7155867e-01
   1.9812500e+03   8.5166530e+00   8.2542602e-02   7.4000000e-02   1.7801827e-01   1.7422720e-01
   1.9815000e+03   8.5284892e+00   1.0985778e-01   7.4000000e-02   1.8555049e-01   1.7176064e-01
   1.9817500e+03   8.5166130e+00   6.4587948e-02   8.2333333e-02   1.8129312e-01   1.7355062e-01
   1.9820000e+03   8.4999046e+00   3.5406434e-02   8.8333333e-02   1.6444361e-01   1.7117540e-01
   1.9822500e+03   8.5042093e+00   5.7233038e-02   9.4333333e-02   1.6288590e-01   1.6417865e-01
   1.9825000e+03   8.4994568e+00   6.9015525e-02   9.9000000e-02   1.6052583e-01   1.5875679e-01
   1.9827500e+03   8.5001691e+00   1.2267878e-02   1.0666667e-01   1.4582579e-01   1.5782965e-01
   1.9830000e+03   8.5116579e+00   2.7266540e-03   1.0366667e-01   1.4672192e-01   1.5711114e-01
   1.9832500e+03   8.5349938e+00   4.5981784e-02   1.0133333e-01   1.5580582e-01   1.5801238e-01
   1.9835000e+03   8.5526376e+00   3.8816459e-02   9.3666667e-02   1.6132183e-01   1.6249407e-01
   1.9837500e+03   8.5729684e+00   3.9761995e-02   8.5333333e-02   1.7336261e-01   1.6688354e-01
   1.9840000e+03   8.5945801e+00   5.6302304e-02   7.8666667e-02   1.8600199e-01   1.6685897e-01
   1.9842500e+03   8.6113755e+00   3.7550404e-02   7.4333333e-02   1.8826418e-01   1.7051210e-01
   1.9845000e+03   8.6199844e+00   3.4626220e-02   7.4333333e-02   1.8949858e-01   1.7156012e-01
   1.9847500e+03   8.6274995e+00   3.4341175e-02   7.3000000e-02   1.8435602e-01   1.7248048e-01
   1.9850000e+03   8.6358114e+00   3.6521940e-02   7.2333333e-02   1.7546293e-01   1.7152104e-01
   1.9852500e+03   8.6436144e+00   3.6250435e-02   7.3000000e-02   1.7606292e-01   1.7088319e-01
   1.9855000e+03   8.6584497e+00   2.4793667e-02   7.2000000e-02   1.7110677e-01   1.6727410e-01
   1.9857500e+03   8.6666471e+00   4.0548565e-02   7.0333333e-02   1.7648693e-01   1.6882365e-01
   1.9860000e+03   8.6757172e+00   2.0750023e-02   7.0333333e-02   1.7461660e-01   1.6766850e-01
   1.9862500e+03   8.6798731e+00  -1.9512740e-02   7.1666667e-02   1.7081899e-01   1.6726309e-01
   1.9865000e+03   8.6891108e+00   2.4388964e-02   6.9666667e-02   1.6362582e-01   1.6518713e-01
   1.9867500e+03   8.6944185e+00   2.7855354e-02   6.8333333e-02   1.6244628e-01   1.6524518e-01
   1.9870000e+03   8.7017340e+00   4.7984102e-02   6.6000000e-02   1.6534050e-01   1.5926978e-01
   1.9872500e+03   8.7122928e+00   4.5064261e-02   6.2666667e-02   1.6320968e-01   1.5969590e-01
   1.9875000e+03   8.7206400e+00   4.2225387e-02   6.0000000e-02   1.6043352e-01   1.6022389e-01
   1.9877500e+03   8.7378440e+00   3.7177763e-02   5.8333333e-02   1.7000572e-01   1.5710606e-01
   1.9880000e+03   8.7444642e+00   3.1095826e-02   5.7000000e-02   1.6092395e-01   1.5749445e-01
   1.9882500e+03   8.7561849e+00   4.5614036e-02   5.4666667e-02   1.6168953e-01   1.5780124e-01
   1.9885000e+03   8.7612901e+00   4.8463986e-02   5.4666667e-02   1.6028341e-01   1.5675046e-01
   1.9887500e+03   8.7741954e+00   4.3469317e-02   5.3333333e-02   1.6012780e-01   1.5649545e-01
   1.9890000e+03   8.7862794e+00   4.5177702e-02   5.2000000e-02   1.6382227e-01   1.5486150e-01
   1.9892500e+03   8.7916973e+00   6.4141220e-02   5.2333333e-02   1.6027977e-01   1.5368841e-01
   1.9895000e+03   8.7964252e+00   3.1173177e-02   5.2333333e-02   1.5708729e-01   1.5529625e-01
   1.9897500e+03   8.7998939e+00   4.0443614e-02   5.3666667e-02   1.5510021e-01   1.5212956e-01
   1.9900000e+03   8.8122897e+00   6.8262456e-02   5.3000000e-02   1.5410432e-01   1.5167459e-01
   1.9902500e+03   8.8145904e+00   3.9380922e-02   5.3333333e-02   1.5224138e-01   1.4643103e-01
   1.9905000e+03   8.8127541e+00   6.8445013e-02   5.7000000e-02   1.4874506e-01   1.4501531e-01
   1.9907500e+03   8.8045112e+00   6.7411935e-02   6.1333333e-02   1.3900433e-01   1.4095394e-01
   1.9910000e+03   8.7995637e+00   2.9803518e-02   6.6000000e-02   1.3361534e-01   1.3621460e-01
   1.9912500e+03   8.8051562e+00   2.3660034e-02   6.8333333e-02   1.3091245e-01   1.3389802e-01
   1.9915000e+03   8.8076020e+00   3.0377014e-02   6.8666667e-02   1.3323027e-01   1.3306405e-01
   1.9917500e+03   8.8129759e+00   3.3043625e-02   7.1000000e-02   1.3684280e-01   1.3174470e-01
   1.9920000e+03   8.8222219e+00   2.7020586e-02   7.3666667e-02   1.3113720e-01   1.3128275e-01
   1.9922500e+03   8.8315308e+00   3.0654391e-02   7.6000000e-02   1.3816397e-01   1.3469076e-01
   1.9925000e+03   8.8392260e+00   3.0420765e-02   7.6333333e-02   1.3846954e-01   1.3545967e-01
   1.9927500e+03   8.8523217e+00   3.4885194e-02   7.3666667e-02   1.4062258e-01   1.3750039e-01
   1.9930000e+03   8.8520527e+00   2.8997846e-02   7.1333333e-02   1.4382974e-01   1.3829428e-01
   1.9932500e+03   8.8581056e+00   2.8786753e-02   7.0666667e-02   1.4304122e-01   1.3935756e-01
   1.9935000e+03   8.8624850e+00   1.8463459e-02   6.8000000e-02   1.4168733e-01   1.4065059e-01
   1.9937500e+03   8.8774740e+00   3.3016447e-02   6.6333333e-02   1.4653815e-01   1.4403649e-01
   1.9940000e+03   8.8859072e+00   2.0043407e-02   6.5666667e-02   1.5128198e-01   1.4490839e-01
   1.9942500e+03   8.8997635e+00   2.2660175e-02   6.2000000e-02   1.5770344e-01   1.4632895e-01
   1.9945000e+03   8.9051947e+00   3.6878119e-02   6.0000000e-02   1.5417136e-01   1.4684329e-01
   1.9947500e+03   8.9174595e+00   2.3219655e-02   5.6333333e-02   1.5879020e-01   1.4846835e-01
   1.9950000e+03   8.9211492e+00   2.9271775e-02   5.4666667e-02   1.5934224e-01   1.5075026e-01
   1.9952500e+03   8.9230982e+00   3.2569058e-02   5.6666667e-02   1.5431863e-01   1.4942936e-01
   1.9955000e+03   8.9308050e+00   2.0113103e-02   5.6666667e-02   1.5115434e-01   1.4935152e-01
   1.9957500e+03   8.9387810e+00   2.1747632e-02   5.5666667e-02   1.5348040e-01   1.5079755e-01
   1.9960000e+03   8.9459060e+00   3.5403130e-02   5.5333333e-02   1.5366467e-01   1.5277341e-01
   1.9962500e+03   8.9622507e+00   3.4250932e-02   5.5000000e-02   1.5823557e-01   1.5440657e-01
   1.9965000e+03   8.9672364e+00   2.2949832e-02   5.2666667e-02   1.6320143e-01   1.5683929e-01
   1.9967500e+03   8.9785722e+00   3.4599252e-02   5.3333333e-02   1.6091162e-01   1.5672689e-01
   1.9970000e+03   8.9892447e+00   2.4304316e-02   5.2333333e-02   1.6299451e-01   1.5700007e-01
   1.9972500e+03   9.0035499e+00   9.1778925e-03   5.0000000e-02   1.6880843e-01   1.5821638e-01
   1.9975000e+03   9.0139118e+00   1.9943477e-02   4.8666667e-02   1.6752673e-01   1.6157981e-01
   1.9977500e+03   9.0207404e+00   2.1508042e-02   4.6666667e-02   1.6919067e-01   1.6150072e-01
   1.9980000e+03   9.0355512e+00   8.2401224e-03   4.6333333e-02   1.7718306e-01   1.6481606e-01
   1.9982500e+03   9.0410823e+00   1.3142382e-02   4.4000000e-02   1.7228335e-01   1.6758074e-01
   1.9985000e+03   9.0511653e+00   2.0459764e-02   4.5333333e-02   1.7451370e-01   1.6663075e-01
   1.9987500e+03   9.0673761e+00   1.8725802e-02   4.4333333e-02   1.7689354e-01   1.6850131e-01
   1.9990000e+03   9.0748837e+00   1.3788769e-02   4.3000000e-02   1.7794494e-01   1.6972956e-01
   1.9992500e+03   9.0797213e+00   3.0644673e-02   4.2666667e-02   1.7420980e-01   1.7118964e-01
   1.9995000e+03   9.0923369e+00   2.9601296e-02   4.2333333e-02   1.7580637e-01   1.7078302e-01
   1.9997500e+03   9.1094222e+00   2.9406273e-02   4.0666667e-02   1.7792443e-01   1.6858266e-01
   2.0000000e+03   9.1157461e+00   3.8573533e-02   4.0333333e-02   1.7735634e-01   1.7250635e-01
   2.0002500e+03   9.1275792e+00   3.2803097e-02   3.9666667e-02   1.8189131e-01   1.7280846e-01
   2.0005000e+03   9.1289871e+00   3.5623434e-02   4.0666667e-02   1.7887957e-01   1.7268198e-01
   2.0007500e+03   9.1317127e+00   2.8421809e-02   3.9333333e-02   1.7655923e-01   1.7083266e-01
   2.0010000e+03   9.1302067e+00   3.7326056e-02   4.1666667e-02   1.6664174e-01   1.6935411e-01
   2.0012500e+03   9.1262030e+00   3.1697160e-02   4.4666667e-02   1.5892695e-01   1.6460860e-01
   2.0015000e+03   9.1254805e+00   9.7824896e-03   4.8333333e-02   1.5596621e-01   1.6196758e-01
   2.0017500e+03   9.1322448e+00  -6.0030595e-03   5.6000000e-02   1.4780999e-01   1.5731466e-01
   2.0020000e+03   9.1445445e+00   1.2746551e-02   5.6333333e-02   1.5120575e-01   1.5411467e-01
   2.0022500e+03   9.1476615e+00   3.4315579e-02   5.8333333e-02   1.5303222e-01   1.5270456e-01
   2.0025000e+03   9.1575280e+00   2.1475616e-02   5.7666667e-02   1.5203404e-01   1.5035884e-01
   2.0027500e+03   9.1609652e+00   1.9899967e-02   5.9000000e-02   1.5375680e-01   1.5144303e-01
   2.0030000e+03   9.1656411e+00   3.8011832e-02   5.7666667e-02   1.5155733e-01   1.5068851e-01
