-1.57422827	0.24505046	0.31252115
-2.37926049	0.148629084	-0.041141077
-3.314570909	0.042556095	-0.45992202
-4.326381976	-0.070656722	-0.931747628
-5.350004474	-0.187177091	-1.439103761
-6.314233386	-0.302031901	-1.959879344
-7.146833438	-0.409480836	-2.46871229
-7.78057525	-0.503549618	-2.938725904
-8.159148329	-0.57864787	-3.343500586
-8.242240473	-0.630158877	-3.659095995
-8.009125157	-0.654882148	-3.865926134
-7.460280706	-0.651249224	-3.950296191
-6.616860029	-0.619300437	-3.905435024
-5.518213357	-0.560470288	-3.731915181
-4.217920548	-0.477259469	-3.437435746
-2.778934789	-0.372880499	-3.036038734
-1.268365684	-0.250951037	-2.546885473
0.247619233	-0.115279541	-1.992739014
1.708396589	0.03025073	-1.39829219
3.062684218	0.181723251	-0.788470325
4.271313518	0.335191967	-0.186825926
5.308804286	0.486682216	0.385862927
6.16358539	0.632214337	0.912684092
6.836729904	0.767859553	1.381275019
7.339203866	0.889821385	1.78402317
7.687902025	0.994529357	2.117759137
7.901123865	1.078737519	2.383002876
7.994435486	1.139629159	2.582912419
7.977880144	1.174932945	2.72213544
7.855179791	1.18305366	2.805763894
7.62500587	1.163212815	2.838550056
7.283785924	1.115583909	2.824470604
6.829119398	1.041400797	2.766642215
6.262905349	0.943023072	2.667528753
5.593617151	0.823948064	2.529351299
4.837503589	0.688753157	2.354605221
4.018703632	0.542937127	2.146585652
3.168346134	0.392631718	1.909824242
2.322750409	0.244188359	1.650359892
1.520871977	0.103696246	1.375794571
0.801179048	-0.023482721	1.095118634
0.198235608	-0.133086032	0.818317449
-0.260622182	-0.222186634	0.555799486
-0.558043241	-0.289279973	0.31770905
-0.688419602	-0.334228046	0.113196439
-0.658362873	-0.358080558	-0.050282123
-0.485862784	-0.362808755	-0.167573071
-0.198311175	-0.351005176	-0.236288519
0.170255953	-0.325615213	-0.257077129
0.582279974	-0.289757375	-0.23366533
0.999806118	-0.246648257	-0.172651859
1.387352292	-0.199592619	-0.083064898
1.714358118	-0.151971456	0.024280787
1.957093966	-0.107180649	0.137567543
2.09989985	-0.068520174	0.244816985
2.1356752	-0.039065392	0.334707484
2.065626467	-0.021548384	0.397308757
1.898369225	-0.018254799	0.424710153
1.648503316	-0.030927741	0.411533729
1.3348105	-0.06067174	0.355308048
0.978260879	-0.107860771	0.256650478
0.600041986	-0.172061747	0.11919981
0.219791751	-0.251984901	-0.050727931
-0.145836393	-0.34546752	-0.244733873
-0.484206575	-0.449496266	-0.453107728
-0.787286653	-0.560277786	-0.665675979
-1.051753556	-0.673373348	-0.872613323
-1.278615201	-0.783910432	-1.065112945
-1.47239157	-0.886867232	-1.235850981
-1.63997154	-0.977401833	-1.379236678
-1.789322841	-1.051182595	-1.491484236
-1.92826005	-1.104677594	-1.570562145
-2.063442537	-1.135372099	-1.616074549
-2.199708188	-1.141898209	-1.629114745
-2.339745121	-1.124079503	-1.61210628
-2.484040116	-1.082913532	-1.568621203
-2.631032993	-1.020521006	-1.503151399
-2.777431839	-0.940072527	-1.420812382
-2.918644165	-0.845674476	-1.326972893
-3.049256952	-0.742179731	-1.226823782
-3.163489419	-0.634901676	-1.124930684
-3.255574958	-0.529240303	-1.024849464
-3.320068251	-0.430254889	-0.928892636
-3.352111825	-0.342228528	-0.838099444
-3.347706987	-0.268270579	-0.75240071
-3.304012779	-0.210000656	-0.670920267
-3.219651368	-0.167354793	-0.592336651
-3.094954257	-0.138548938	-0.515231986
-2.932041643	-0.120221551	-0.438365129
-2.734623857	-0.107752553	-0.360821891
-2.50749794	-0.095727242	-0.282020564
-2.255847403	-0.078494362	-0.201584823
-1.984534426	-0.050760195	-0.119131217
-1.697556175	-0.008159746	-0.034044974
-1.397773235	0.052251165	0.054675002
-1.086950051	0.131631134	0.148437254
-0.766087428	0.229151906	0.248911603
-0.435987886	0.341984081	0.357718606
-0.097961606	0.465481315	0.475997801
0.245447111	0.593560792	0.603936692
0.589855154	0.719256	0.740362323
0.928692393	0.83538226	0.882486178
1.253198602	0.935216567	1.025860799
1.552786844	1.01308081	1.164567348
1.815729745	1.064749561	1.29161628
2.030078187	1.087661325	1.399509147
2.18470035	1.08095638	1.480887902
2.270336383	1.045379448	1.529194725
2.280584415	0.983081788	1.539273318
2.212749593	0.897351882	1.507854125
2.068485984	0.792303265	1.433880223
1.854158858	0.672549882	1.318646935
1.580843415	0.542899369	1.165745004
1.263885292	0.408091872	0.980818189
0.921996362	0.272607845	0.771168623
0.575930911	0.140559539	0.545259451
0.246861283	0.015663614	0.312163409
-0.045370453	-0.098728589	0.080995987
-0.283912199	-0.199579716	-0.13963365
-0.456269993	-0.284131062	-0.342115224
-0.555216429	-0.349911552	-0.520223182
-0.579111034	-0.394806666	-0.669346638
-0.531580454	-0.417189705	-0.786539269
-0.420612308	-0.416103873	-0.870403592
-0.257220023	-0.391469362	-0.920854213
-0.053891393	-0.344274558	-0.93881621
0.176938275	-0.276698661	-0.925914047
0.424160449	-0.192115404	-0.884195286
0.678857704	-0.094951984	-0.815913792
0.934704856	0.0095858	-0.723373459
1.187938584	0.115883104	-0.608820546
1.436961797	0.218331305	-0.474378527
1.681657258	0.311741776	-0.322036084
1.922497799	0.391715665	-0.153705961
2.159576592	0.454932696	0.028638192
2.391714638	0.499329069	0.222759434
2.615794723	0.524146277	0.425918928
2.826420072	0.529853382	0.63464167
3.015927539	0.517969674	0.844533392
3.17472358	0.490828543	1.050193534
3.291878319	0.451319742	1.245256633
3.355890907	0.402633652	1.422574339
3.355545878	0.348019313	1.574530601
3.280806168	0.29056317	1.693466494
3.12371538	0.232995242	1.772177209
2.879264073	0.177530473	1.804432594
2.546120621	0.125755338	1.785468338
2.127092671	0.078572674	1.712398495
1.629205522	0.036215599	1.584509674
1.063350397	-0.001670459	1.40341285
0.443542856	-0.035895353	1.173047759
-0.21408064	-0.067569972	0.899548337
-0.89234013	-0.097959623	0.590980734
-1.573978363	-0.128369269	0.2569618
-2.242401679	-0.160074409	-0.091832973
-2.882175616	-0.194292605	-0.444245279
-3.479327366	-0.232168891	-0.789238999
-4.02154604	-0.274739906	-1.116467844
-4.498379254	-0.322855488	-1.416756888
-4.901481842	-0.377061653	-1.682479008
-5.224871255	-0.437465972	-1.907821371
-5.465038753	-0.503608364	-2.088928984
-5.620765904	-0.574355936	-2.223902539
-5.692635317	-0.647837962	-2.312638683
-5.682395682	-0.721434718	-2.356535913
-5.592395103	-0.791827539	-2.358125289
-5.425230498	-0.855110281	-2.320698493
-5.183668552	-0.906959205	-2.247993657
-4.870832191	-0.942857832	-2.143975033
-4.490584919	-0.958368815	-2.012713007
-4.047976777	-0.949433588	-1.85833844
-3.549571917	-0.91266777	-1.685018253
-3.003511563	-0.845617053	-1.496893736
-2.41925472	-0.746950509	-1.297946493
-1.807024627	-0.616587619	-1.09179465
-1.177064871	-0.455767294	-0.881453759
-0.538876531	-0.267065812	-0.66911393
0.099362723	-0.054361935	-0.455988691
0.731051351	0.177257956	-0.242281039
1.351050879	0.421656682	-0.027289512
1.955289467	0.671855307	0.190351706
2.540250165	0.920279401	0.412331129
3.102540608	1.159034995	0.640268493
3.638690535	1.380217701	0.875335192
4.145226373	1.576258782	1.117945043
4.618968013	1.74029566	1.367557383
5.057421516	1.866530808	1.622611258
5.459110088	1.950530121	1.880585872
5.823692687	1.989419819	2.13815844
6.151762984	1.981962769	2.391410317
6.444300691	1.928517621	2.636026138
6.701849297	1.830904447	2.867443061
6.923567386	1.692216204	3.080928017
7.106324022	1.516617442	3.271580292
7.243996912	1.309155696	3.43427433
7.327100702	1.075586792	3.563572588
7.342812943	0.822196872	3.653644756
7.27539479	0.555599954	3.698227683
7.106963845	0.282498367	3.69065634
6.8185989	0.009409354	3.623997723
6.39180281	-0.257617084	3.491328596
5.810355231	-0.51324324	3.286201804
5.062517816	-0.753002526	3.00332574
4.143429771	-0.973347008	2.639430507
3.057402014	-1.171596588	2.19423022
1.819730736	-1.345830116	1.671341022
0.457638418	-1.494765365	1.078994101
-0.989993752	-1.617666781	0.430388995
-2.47432307	-1.714303745	-0.256440553
-3.939699599	-1.784959424	-0.959325773
-5.328015138	-1.830465189	-1.653232024
-6.583684856	-1.852218704	-2.312015251
-7.658532078	-1.852145645	-2.910489439
-8.515876034	-1.832583152	-3.426548719
-9.133296722	-1.796088566	-3.843059451
-9.503797119	-1.745204376	-4.149278799
-9.635341607	-1.682234872	-4.34164025
-9.548974318	-1.609096287	-4.423836495
-9.275884635	-1.527279489	-4.406215183
-8.853870982	-1.437924277	-4.304580206
-8.323647121	-1.341971169	-4.138546037
-7.725351311	-1.240342349	-3.929624758
-7.095517568	-1.134104134	-3.699243019
-6.464701692	-1.024574415	-3.466889908
-5.855923839	-0.91335975	-3.248581213
-5.284034412	-0.802331007	-3.055791774
-4.755999857	-0.693558816	-2.894950642
-4.271977744	-0.589224215	-2.767512271
-3.826961251	-0.491505386	-2.670529584
-3.412732302	-0.402433036	-2.597594859
-3.019859855	-0.323710085	-2.539995489
-2.639505281	-0.25650201	-2.487940261
-2.264840445	-0.201217261	-2.431729404
-1.89194339	-0.157311391	-2.362761133
-1.52011153	-0.123160537	-2.274289654
-1.151604758	-0.096050636	-2.161876272
-0.790883753	-0.072311688	-2.023508094
-0.443463336	-0.04759834	-1.859396542
-0.114575194	-0.01729123	-1.67150825
0.192111809	0.023029475	-1.462921627
0.475476201	0.077106238	-1.237133862
0.737465929	0.147596514	-0.99744665
0.983085969	0.235795621	-0.746528432
1.219866	0.341521853	-0.486202146
1.456885364	0.463167204	-0.217463062
1.703483009	0.597893666	0.059300143
1.967835001	0.741937103	0.343932822
2.255647812	0.890972581	0.636068242
2.569248177	1.040498944	0.934713925
2.90727724	1.186208492	1.237989474
3.265006915	1.324311368	1.54310344
3.635087752	1.451783804	1.846571117
4.008451278	1.566511412	2.144576214
4.375149871	1.667309746	2.433333493
4.725039721	1.75382483	2.709343871
5.048312249	1.826339275	2.969507575
5.335906055	1.885523531	3.211116959
5.579804187	1.932173476	3.431765063
5.773188192	1.966969453	3.629198605
5.910428955	1.990283589	3.80113933
5.986937558	2.002052289	3.945103646
5.998949938	2.001720348	4.058260592
5.943340949	1.988256598	4.13737305
5.817565763	1.960241525	4.178865061
5.619802167	1.916030944	4.179048193
5.349320978	1.853996768	4.134516912
5.007074218	1.772833367	4.042686741
4.596467895	1.671900391	3.902409285
4.124243532	1.551556917	3.714569999
3.601319013	1.413429845	3.482568744
3.043370686	1.260553964	3.212594538
2.470907243	1.097327483	2.913623328
1.908603801	0.929249952	2.597087333
1.383742795	0.762445509	2.27619358
0.923786208	0.603015992	1.964915987
0.553365516	0.456313606	1.676753896
0.291226981	0.326261517	1.4234204
0.147761988	0.214857874	1.21365954
0.123625933	0.12195812	1.052373064
0.209662965	0.045360603	0.940180021
0.388029026	-0.018844027	0.8734573
0.634153857	-0.075742415	0.8448258
0.919078542	-0.130991976	0.84397235
1.211766185	-0.190238937	0.85865994
1.481156688	-0.258625945	0.87578663
1.697915946	-0.340404668	0.88238537
1.835926156	-0.43863755	0.866491302
1.87356733	-0.554975448	0.817835095
1.794792367	-0.689519081	0.728349593
1.58993044	-0.840785436	0.592494578
1.256103395	-1.005792015	0.407409073
0.797149457	-1.180249997	0.172900891
0.223034397	-1.35883975	-0.108713563
-0.451146814	-1.535537744	-0.432900649
-1.206368683	-1.703968622	-0.793307534
-2.020824022	-1.857761984	-1.182229705
-2.870831604	-1.990897852	-1.591084012
-3.731460102	-2.09802913	-2.010798372
-4.57697491	-2.174771779	-2.432040445
-5.381265564	-2.217951623	-2.845271651
-6.118375255	-2.225791861	-3.240697327
-6.763205299	-2.198022593	-3.608233252
-7.292427548	-2.13589692	-3.937596714
-7.685586715	-2.042106394	-4.218577927
-7.926307539	-1.920599123	-4.441489922
-8.003457499	-1.776318955	-4.59774733
-7.912081666	-1.614901119	-4.680489265
-7.65395238	-1.442366006	-4.685149217
-7.237653889	-1.264839659	-4.609893521
-6.67820392	-1.088306078	-4.455885192
-5.996262603	-0.918379497	-4.227357357
-5.217005987	-0.760082703	-3.931493981
-4.3687576	-0.617625714	-3.57812276
-3.481477803	-0.494190367	-3.179233362
-2.58521929	-0.391738521	-2.748349245
-1.708667379	-0.310872668	-2.299800268
-0.877875633	-0.250782096	-1.847953894
-0.115264294	-0.209301327	-1.406460179
0.56111117	-0.183092767	-0.98755645
1.13804766	-0.167946451	-0.601470681
1.607447197	-0.159165813	-0.255961011
1.966318419	-0.151984227	0.043971163
2.216514974	-0.141948727	0.29616345
2.364228987	-0.125226256	0.501155284
2.419271793	-0.098821831	0.661836893
2.394182419	-0.060722035	0.782911982
2.303219539	-0.009979619	0.870226962
2.161317069	0.053255341	0.930044909
1.983095566	0.127761525	0.96835315
1.782012612	0.211335457	0.990283194
1.56970452	0.300946006	0.999698052
1.355540389	0.392949776	0.998976009
1.146386452	0.48335145	0.988994852
0.946562249	0.568080343	0.969297331
0.757954789	0.643250707	0.938400287
0.580257131	0.705385188	0.894199739
0.411314877	0.751600917	0.834421916
0.247588284	0.779768982	0.757074392
0.084745187	0.788652588	0.660861169
-0.081621769	0.77801378	0.545536235
-0.255201483	0.748667836	0.412174593
-0.438176669	0.702466269	0.263336755
-0.630549364	0.642199543	0.103097217
-0.829713787	0.571420861	-0.063090659
-1.030396096	0.4942015	-0.228703928
-1.224995954	0.414837863	-0.386613749
-1.404250567	0.337537757	-0.529653724
-1.55807939	0.266114789	-0.651223384
-1.676473081	0.203716531	-0.745849733
-1.750324898	0.152608396	-0.809635427
-1.772136206	0.114033217	-0.840543091
-1.736552407	0.088165025	-0.838494316
-1.640703611	0.074170066	-0.805286065
-1.484341515	0.070375505	-0.744342628
-1.269789058	0.074529177	-0.660332403
-1.001740782	0.084119216	-0.558690126
-0.68695591	0.096713256	-0.445097525
-0.33387843	0.110272715	-0.324985645
0.047789882	0.123399561	-0.203119563
0.447543292	0.135482748	-0.083304738
0.854540441	0.146726489	0.031777634
1.258075646	0.158058909	0.140622795
1.648042373	0.170936402	0.242867712
2.015372483	0.187074948	0.339193361
2.35242271	0.208149723	0.431180462
2.653258453	0.235506158	0.521122695
2.913776788	0.269921184	0.61178988
3.131634411	0.311444203	0.706136073
3.306002104	0.359332301	0.806972285
3.437212305	0.412075988	0.916655166
3.526380638	0.467500394	1.036851873
3.575067826	0.522927698	1.168410561
3.585032626	0.575394168	1.311316958
3.558111481	0.621916847	1.464691505
3.496246731	0.659794659	1.626799075
3.401662787	0.686912258	1.795082775
3.277164918	0.702004392	1.966256617
3.126500001	0.70483975	2.136479872
2.954683263	0.69629307	2.301604106
2.76817854	0.678287707	2.457457977
2.574838453	0.653607917	2.600125324
2.383553332	0.625598849	2.726174096
2.203611152	0.597788463	2.832802735
2.043822013	0.573477233	2.917888116
1.911516414	0.555348716	2.979941055
1.811569283	0.545153003	3.017992562
1.74560654	0.543502106	3.03144226
1.711513559	0.549795426	3.019901352
1.703314665	0.562272556	2.983059524
1.711454894	0.57817259	2.920601258
1.723483346	0.593965248	2.832191323
1.725096106	0.605616832	2.717537338
1.701453903	0.60886979	2.576517582
1.638649106	0.599538503	2.409341337
1.525168754	0.573833914	2.216698983
1.353198382	0.528714775	1.999867914
1.11963221	0.462234828	1.760761162
0.826675779	0.373834105	1.501921933
0.481942855	0.264518264	1.226473817
0.097977864	0.136879598	0.938037485
-0.308811068	-0.005065674	0.640622278
-0.719728905	-0.156213728	0.338494051
-1.115687503	-0.310831261	0.03601315
-1.479138563	-0.463055944	-0.262561851
-1.795749148	-0.607357138	-0.553293507
-2.055565603	-0.738890266	-0.832776227
-2.253500872	-0.853705568	-1.098296545
-2.389116913	-0.948811391	-1.347907713
-2.465830129	-1.022134722	-1.580400602
-2.489783631	-1.072444068	-1.795173035
-2.468657037	-1.099289814	-1.992020912
-2.410637337	-1.102986152	-2.170892467
-2.32369654	-1.084627387	-2.331655166
-2.215232472	-1.046108361	-2.473921608
-2.092027579	-0.990104963	-2.596968895
-1.960391468	-0.919973475	-2.69976602
-1.826319411	-0.839555644	-2.781096627
-1.695544214	-0.752918168	-2.83973961
-1.57345247	-0.664080381	-2.874662036
-1.464913878	-0.576774823	-2.885193217
-1.374091493	-0.494255911	-2.87117138
-1.304274704	-0.41914896	-2.83306533
-1.257741965	-0.353328011	-2.772067452
-1.235637135	-0.297819845	-2.690141627
-1.23784129	-0.252742756	-2.590003668
-1.262845851	-0.217298359	-2.475018805
-1.307663253	-0.189840801	-2.349015278
-1.367824209	-0.168042799	-2.21602596
-1.437503895	-0.149156425	-2.079978732
-1.509804463	-0.130336732	-1.944363586
-1.577194646	-0.108976406	-1.811911153
-1.632068903	-0.082998273	-1.684324989
-1.66735316	-0.051064145	-1.562115976
-1.677068479	-0.012675944	-1.444581315
-1.656777097	0.031832543	-1.329945418
-1.603864856	0.081391452	-1.21564522
-1.517650437	0.134343527	-1.098717985
-1.399345603	0.188615661	-0.976244563
-1.251914098	0.241897917	-0.845806314
-1.079873711	0.291825079	-0.705914176
-0.88906316	0.336154952	-0.556357742
-0.686372115	0.37293032	-0.39841059
-0.479433992	0.400607412	-0.234837293
-0.276300185	0.418138376	-0.069688314
-0.085122902	0.425005473	0.092076126
0.086143237	0.421213252	0.245056233
0.230038562	0.407248154	0.383895958
0.339933155	0.384014258	0.503714171
0.410425278	0.35275186	0.600439093
0.437785875	0.314943772	0.671025336
0.420373191	0.272213252	0.713557599
0.358905518	0.226217907	0.727260847
0.256495566	0.178546965	0.712439334
0.118412366	0.130633523	0.670363129
-0.048385593	0.083693848	0.603122301
-0.235846188	0.038698191	0.513479287
-0.435434977	-0.003634751	0.404759753
-0.638670276	-0.042835103	0.280813407
-0.837535176	-0.07868352	0.146040809
-1.024776441	-0.111221014	0.005436383
-1.194138868	-0.140761922	-0.135426613
-1.340578596	-0.167899079	-0.27052926
-1.460451198	-0.193486422	-0.39367788
-1.551621671	-0.218585022	-0.498890328
-1.613428124	-0.24436696	-0.580844454
-1.646463565	-0.271985355	-0.635317321
-1.652202776	-0.302430021	-0.659544489
-1.632550017	-0.336391503	-0.65245081
-1.589406331	-0.374153193	-0.614736582
-1.524345881	-0.415525557	-0.548826396
-1.438452748	-0.459828778	-0.45869518
-1.332320785	-0.505921826	-0.349585053
-1.206184803	-0.552269793	-0.227627853
-1.060136859	-0.59703905	-0.099397479
-0.894384066	-0.638210231	0.028570258
-0.709516919	-0.673701227	0.150242931
-0.506771332	-0.701496077	0.260494618
-0.288275142	-0.71977904	0.355406939
-0.057263682	-0.727071819	0.432441149
0.181776197	-0.722363441	0.490474844
0.423104412	-0.705211389	0.529719731
0.659939944	-0.675790428	0.551552438
0.88491734	-0.634878892	0.558293392
1.090746934	-0.583793609	0.552963774
1.270970326	-0.524296827	0.53904222
1.420666673	-0.458492596	0.520235898
1.536974025	-0.388714023	0.500276079
1.619334427	-0.317392525	0.482744736
1.669438471	-0.24690396	0.470932937
1.690913941	-0.179398896	0.467725069
1.688847218	-0.116634645	0.475499779
1.669235325	-0.059830366	0.496040984
1.638458832	-0.009565539	0.53045942
1.602859365	0.034262199	0.579135063
1.568483247	0.072411497	0.641702114
1.540991977	0.106204795	0.717104629
1.525675984	0.137379163	0.803740819
1.527492823	0.16790173	0.89968054
1.551077208	0.199781371	1.002899335
1.600695693	0.234909556	1.111457519
1.68012928	0.274949754	1.223582949
1.792469846	0.321273434	1.337669401
1.93983073	0.374925513	1.452237633
2.122991882	0.436599089	1.565903179
2.341019669	0.50660445	1.677369055
2.590913375	0.584826087	1.785438014
2.867340805	0.670672548	1.889028633
3.162527228	0.76303495	1.987177645
3.466350262	0.860273782	2.07901472
3.76665954	0.960245372	2.163705675
4.049789706	1.060364748	2.240372892
4.301204918	1.157692855	2.308009086
4.506221311	1.249039305	2.365398557
4.650776967	1.331081154	2.411052972
4.722220206	1.40050311	2.443163654
4.710063874	1.454161035	2.459574365
4.606637905	1.489262753	2.457785482
4.407590985	1.503554292	2.435004923
4.112229142	1.495498301	2.388257421
3.723703989	1.464431771	2.31455369
3.249055126	1.410687845	2.211111432
2.699088899	1.33566057	2.075616825
2.088067619	1.241786417	1.90651649
1.433200856	1.132420645	1.703326125
0.753959064	1.011605177	1.466926831
0.071248136	0.883750344	1.199799444
-0.593518301	0.753270914	0.906138496
-1.21942314	0.624221353	0.591802785
-1.787101736	0.499971438	0.26409112
-2.279811949	0.382956859	-0.068640143
-2.684461396	0.274531344	-0.397485265
-2.992516145	0.174937067	-0.71358127
-3.200693934	0.083397766	-1.00873411
-3.311327373	-0.001677636	-1.276020763
-3.332288702	-0.082411452	-1.510304199
-3.27641524	-0.161136048	-1.708601435
-3.160457097	-0.240077021	-1.870257487
-3.003651481	-0.321074051	-1.996896537
-2.826086703	-0.405363355	-2.092145826
-2.647045121	-0.493438552	-2.161161434
-2.48351156	-0.585000213	-2.210021091
-2.34900309	-0.678995419	-2.245067901
-2.252818286	-0.773735971	-2.272281752
-2.199729967	-0.867070247	-2.296732981
-2.190084369	-0.956577493	-2.322154059
-2.220231089	-1.039758985	-2.350657378
-2.283195006	-1.114213147	-2.38262572
-2.369513043	-1.177791984	-2.416793842
-2.46818437	-1.228739569	-2.450516483
-2.567700509	-1.265811683	-2.480186395
-2.657096783	-1.288370784	-2.501740518
-2.72691913	-1.296444164	-2.511182688
-2.769975038	-1.29072853	-2.505056031
-2.781770999	-1.272528095	-2.480811788
-2.760605239	-1.243629026	-2.437040362
-2.707348259	-1.206133812	-2.373551753
-2.624982619	-1.162289	-2.291312525
-2.517995002	-1.114330803	-2.192265183
-2.391719363	-1.064354223	-2.079071327
-2.251722324	-1.014199748	-1.954826696
-2.103300789	-0.96535595	-1.822791638
-1.951131735	-0.918888889	-1.686168419
-1.799081624	-0.875414789	-1.547940516
-1.65015765	-0.835123652	-1.410769259
-1.506569124	-0.797845184	-1.276925122
-1.369852628	-0.763136887	-1.148224603
-1.24100396	-0.730372702	-1.025956681
-1.120564483	-0.698816074	-0.910806688
-1.008628462	-0.667669728	-0.802802487
-0.904764342	-0.63610484	-0.701308537
-0.807877683	-0.60328265	-0.605084056
-0.716074661	-0.568385562	-0.512408908
-0.626598749	-0.530668059	-0.421264831
-0.535898866	-0.489524247	-0.329542378
-0.439852855	-0.444557517	-0.235236899
-0.334135439	-0.395633126	-0.136609006
-0.214702831	-0.342895446	-0.032308313
-0.078360667	-0.286737706	0.078525822
0.076639018	-0.227724014	0.196176913
0.25007361	-0.166477487	0.320283536
0.439438773	-0.103556997	0.449809668
0.639962476	-0.039345521	0.58307102
0.844958837	0.026031218	0.717824231
1.046444827	0.092742444	0.851412772
1.235918266	0.161238856	0.98095293
1.405213369	0.232187199	1.103535755
1.547357115	0.306358434	1.216419256
1.657335749	0.384481042	1.317192591
1.73266869	0.467076615	1.403906636
1.77369334	0.554299129	1.475172434
1.783492357	0.64580163	1.530225492
1.76745091	0.740654091	1.568945773
1.732507746	0.837331335	1.59182191
1.686231331	0.933776982	1.599857045
1.635882	1.027531712	1.594426968
1.5876066	1.11590123	1.577111793
1.545868467	1.196136762	1.549530077
1.513161343	1.265605327	1.513208258
1.490005297	1.321934819	1.469511669
1.475186537	1.363130469	1.419642046
1.466180284	1.387671484	1.364679574
1.459677082	1.394599609	1.305632818
1.452120354	1.383599601	1.243467324
