  7.0532000e+000  3.9690200e+001
  4.1358000e+000  3.6858400e+001
  5.6565000e+000  3.8263400e+001
  5.2816000e+000  4.1300600e+001
  5.1679000e+000  4.2443800e+001
  2.8807000e+000  4.0391700e+001
  3.2107000e+000  3.7987000e+001
  3.8331000e+000  3.9124900e+001
  4.7794000e+000  4.0202300e+001
  4.0329000e+000  4.3403400e+001
  2.1567000e+000  4.0282300e+001
  2.4354000e+000  3.8512500e+001
  6.6749000e+000  4.2644100e+001
  2.1456000e+000  3.9909300e+001
  1.7932000e+000  3.6472700e+001
  4.8980000e+000  3.9251200e+001
  2.9365000e+000  3.6186400e+001
  5.9699000e+000  4.0731800e+001
  2.4725000e+000  3.8712000e+001
  4.0199000e+000  4.2088900e+001
  1.0733000e+000  3.7263800e+001
  4.5235000e+000  3.6163500e+001
  4.7568000e+000  3.8010400e+001
  4.1299000e+000  3.8915100e+001
  1.4294000e+000  3.6902600e+001
  3.0798000e+000  3.7652800e+001
  4.7333000e+000  3.8931200e+001
  2.9939000e+000  3.7701200e+001
  3.5660000e+000  3.7503300e+001
  4.3909000e+000  4.1208100e+001
  1.0823000e+000  3.6442000e+001
  4.8693000e+000  3.9712400e+001
  3.6803000e+000  3.9513400e+001
  2.7419000e+000  4.0894800e+001
  2.0120000e+000  4.0762200e+001
  2.9134000e+000  3.9433600e+001
  3.0407000e+000  3.7676500e+001
  3.0143000e+000  3.7435400e+001
  4.5287000e+000  3.5899700e+001
  5.4620000e+000  3.6142500e+001
  4.4941000e+000  3.5708300e+001
  5.4585000e+000  3.6560000e+001
  4.0871000e+000  3.5267700e+001
  5.9063000e+000  3.8429100e+001
  3.8499000e+000  3.8295700e+001
  2.5877000e+000  3.7873700e+001
  2.9924000e+000  3.5344500e+001
  3.8508000e+000  3.7155100e+001
  2.5603000e+000  3.4179200e+001
  3.3850000e+000  3.4763500e+001
  3.9842000e+000  3.0385800e+001
  5.8454000e+000  2.9771700e+001
  6.9676000e+000  3.5016200e+001
  5.6255000e+000  3.5077200e+001
  6.1240000e+000  3.9310200e+001
  2.4919000e+000  3.7874200e+001
  3.8981000e+000  4.0137500e+001
  3.5722000e+000  4.1120400e+001
  2.3182000e+000  3.5927000e+001
  4.6343000e+000  3.6502200e+001
  4.5187000e+000  3.7083200e+001
  3.0672000e+000  3.3854700e+001
  5.8633000e+000  3.7284500e+001
  5.2755000e+000  3.5458000e+001
  6.0198000e+000  3.6576600e+001
  5.6023000e+000  3.9340600e+001
  4.4406000e+000  4.0177000e+001
  2.7237000e+000  3.7187500e+001
  6.8205000e+000  3.8225800e+001
  5.4249000e+000  3.8302500e+001
  4.9252000e+000  3.7401500e+001
  3.0220000e+000  3.4598100e+001
  5.7519000e+000  3.5202700e+001
  3.7199000e+000  3.3980400e+001
  5.7114000e+000  3.7862100e+001
  5.8576000e+000  3.8513400e+001
  2.9913000e+000  3.5518700e+001
  6.1184000e+000  3.8137600e+001
  5.7172000e+000  3.8805400e+001
  5.1639000e+000  3.8515500e+001
  2.7738000e+000  3.5462600e+001
  5.2929000e+000  3.6828000e+001
  5.6847000e+000  3.7276600e+001
  3.8242000e+000  3.3272000e+001
  6.8298000e+000  3.7882600e+001
  4.4106000e+000  3.5133700e+001
  4.3559000e+000  3.6495100e+001
  4.1491000e+000  3.6496500e+001
  6.5608000e+000  4.0081900e+001
  2.3805000e+000  3.7765900e+001
  5.9642000e+000  4.0505700e+001
  3.5497000e+000  3.9994400e+001
  2.4081000e+000  3.9403800e+001
  2.6641000e+000  3.9147800e+001
  3.5533000e+000  4.1272700e+001
  2.1555000e+000  4.2266200e+001
  1.4327000e+000  4.1266200e+001
  1.5820000e+000  4.0102300e+001
  6.6710000e-001  3.8634400e+001
  2.8046000e+000  3.7902900e+001
  2.0690000e-001  3.6789600e+001
  3.6180000e+000  3.7884700e+001
  2.5329000e+000  3.7175200e+001
  2.6818000e+000  3.5637900e+001
  5.0218000e+000  4.0102600e+001
  1.5678000e+000  3.7450300e+001
  2.6414000e+000  3.5661000e+001
  2.1271000e+000  3.3304200e+001
  3.2445000e+000  3.3696000e+001
  3.6109000e+000  3.2947400e+001
  3.8531000e+000  3.4470500e+001
  3.3176000e+000  3.1559200e+001
  5.1613000e+000  3.4721400e+001
  4.7424000e+000  3.3324700e+001
  6.8431000e+000  3.6517500e+001
  3.0300000e+000  3.7606000e+001
  3.8205000e+000  3.7726400e+001
  2.2536000e+000  3.5804400e+001
  4.1276000e+000  3.4332700e+001
  2.8679000e+000  3.1646100e+001
