  7.0000000000007390e-002 -1.7999999999999972e+000
 -7.6399999999999935e+000  6.0000000000000142e-001
 -8.4999999999999432e-001  1.7000000000000028e+000
  1.8600000000000136e+000 -2.5000000000000000e+000
 -1.8100000000000023e+000  1.7999999999999972e+000
 -1.0999999999998522e-001  6.7000000000000028e+000
  4.9299999999999926e+000  1.8999999999999986e+000
 -1.2800000000000011e+000  7.5000000000000000e+000
 -1.7599999999999909e+000  4.7000000000000028e+000
  2.8599999999999994e+000  1.3999999999999986e+000
  2.6300000000000097e+000  4.7999999999999972e+000
  5.8799999999999955e+000  4.0000000000000000e+000
 -5.4299999999999926e+000  2.2000000000000028e+000
 -4.4399999999999977e+000 -3.9999999999999858e-001
  1.5000000000000568e-001  1.7000000000000028e+000
 -4.7399999999999949e+000 -2.5000000000000000e+000
 -1.5510000000000005e+001 -3.2000000000000028e+000
 -1.7709999999999994e+001 -1.0299999999999997e+001
 -2.2470000000000013e+001 -9.1000000000000014e+000
 -2.0679999999999993e+001 -1.4500000000000000e+001
 -2.3259999999999998e+001 -1.4299999999999997e+001
 -2.9439999999999998e+001 -1.1600000000000001e+001
 -1.9569999999999993e+001 -1.1200000000000003e+001
 -1.7320000000000007e+001 -1.0000000000000000e+001
 -1.1829999999999991e+001 -1.0799999999999997e+001
 -1.4539999999999999e+001 -1.1399999999999999e+001
 -1.6450000000000003e+001 -1.0299999999999997e+001
 -1.9239999999999995e+001 -7.5000000000000000e+000
 -1.2910000000000011e+001 -3.2000000000000028e+000
 -9.9099999999999966e+000 -3.2999999999999972e+000
 -9.2700000000000102e+000 -3.1000000000000014e+000
 -6.3799999999999955e+000 -3.5000000000000000e+000
 -4.4599999999999937e+000 -2.9999999999999716e-001
 -1.2399999999999949e+000  2.3999999999999986e+000
 -6.7000000000000171e-001 -3.2000000000000028e+000
 -8.3200000000000074e+000 -2.0000000000000000e+000
 -6.8299999999999912e+000 -4.7999999999999972e+000
  5.6000000000000227e-001 -3.9999999999999858e-001
 -3.7500000000000000e+000 -5.2999999999999972e+000
 -1.0399999999999920e+000 -5.5000000000000000e+000
 -1.3410000000000011e+001 -9.2000000000000028e+000
 -1.6109999999999985e+001 -9.2999999999999972e+000
 -5.1700000000000017e+000 -5.1000000000000014e+000
 -7.5799999999999983e+000 -3.5000000000000000e+000
 -2.5600000000000023e+000 -2.2999999999999972e+000
  2.6599999999999966e+000 -2.6000000000000014e+000
 -4.9699999999999989e+000 -5.2000000000000028e+000
 -1.5200000000000102e+000 -1.0000000000000000e+000
 -7.2999999999999687e-001 -5.7999999999999972e+000
 -6.9399999999999977e+000 -3.3999999999999986e+000
 -1.1149999999999991e+001 -8.2999999999999972e+000
 -1.4039999999999992e+001 -9.5000000000000000e+000
 -8.9100000000000108e+000 -9.2000000000000028e+000
 -1.4809999999999988e+001 -6.2999999999999972e+000
 -1.8070000000000007e+001 -1.0100000000000001e+001
 -2.0579999999999998e+001 -1.0500000000000000e+001
 -1.1159999999999997e+001 -1.0299999999999997e+001
 -1.4939999999999998e+001 -1.0600000000000001e+001
 -1.4669999999999995e+001 -6.2000000000000028e+000
 -1.2520000000000010e+001 -5.0000000000000000e+000
 -1.8629999999999995e+001 -5.7999999999999972e+000
 -1.3439999999999998e+001 -1.4399999999999999e+001
 -2.1149999999999999e+001 -1.5299999999999997e+001
 -2.5239999999999995e+001 -9.5000000000000000e+000
 -2.5410000000000011e+001 -9.2000000000000028e+000
 -1.4509999999999991e+001 -6.2999999999999972e+000
 -1.6070000000000007e+001 -5.1000000000000014e+000
 -1.2780000000000001e+001 -2.5000000000000000e+000
 -6.6599999999999966e+000  1.7000000000000028e+000
 -3.5399999999999920e+000  1.3999999999999986e+000
 -2.3699999999999903e+000  2.7999999999999972e+000
  1.3679999999999993e+001  4.0000000000000000e+000
  2.8700000000000045e+000  5.2000000000000028e+000
  3.4600000000000009e+000  5.6000000000000014e+000
  8.5499999999999972e+000  1.0700000000000003e+001
  1.6960000000000008e+001  1.0500000000000000e+001
  1.5389999999999986e+001  5.7999999999999972e+000
  1.9390000000000015e+001  8.7000000000000028e+000
  1.6129999999999995e+001  1.4899999999999999e+001
  2.1620000000000005e+001  1.1500000000000000e+001
  1.9439999999999998e+001  6.7000000000000028e+000
  1.9960000000000008e+001  9.3999999999999986e+000
  2.3130000000000010e+001  1.2799999999999997e+001
  2.5079999999999998e+001  1.1000000000000000e+001
  2.4170000000000009e+001  1.1200000000000003e+001
  2.1460000000000001e+001  1.0600000000000001e+001
  2.8350000000000009e+001  8.7000000000000028e+000
  2.0760000000000005e+001  1.3500000000000000e+001
  3.4989999999999981e+001  1.1799999999999997e+001
  3.4390000000000015e+001  1.2700000000000003e+001
  2.7529999999999987e+001  1.3899999999999999e+001
  4.1220000000000013e+001  2.1500000000000000e+001
  3.7840000000000003e+001  1.7700000000000003e+001
  3.4060000000000002e+001  2.2399999999999999e+001
  2.7630000000000010e+001  1.3799999999999997e+001
  1.7879999999999995e+001  1.4000000000000000e+001
  2.5070000000000000e+001  1.4200000000000003e+001
  1.8759999999999998e+001  1.4600000000000001e+001
  2.2049999999999997e+001  1.4700000000000003e+001
  2.1460000000000008e+001  1.1500000000000000e+001
  3.1389999999999986e+001  1.1799999999999997e+001
  1.7290000000000006e+001  9.7000000000000028e+000
  2.3129999999999995e+001  3.8999999999999986e+000
  1.6719999999999999e+001  1.5000000000000000e+000
  1.8400000000000034e+000  7.0000000000000284e-001
  3.0600000000000023e+000 -2.6000000000000014e+000
  7.3000000000000398e-001 -1.2000000000000028e+000
 -8.5200000000000102e+000 -5.0000000000000000e+000
 -8.7299999999999969e+000 -3.7999999999999972e+000
  2.7600000000000051e+000 -1.3999999999999986e+000
 -5.7500000000000000e+000  1.7000000000000028e+000
  3.2600000000000051e+000  1.5000000000000000e+000
 -3.8100000000000023e+000  2.7999999999999972e+000
  2.0900000000000034e+000 -2.2999999999999972e+000
 -6.7000000000000171e-001 -2.1000000000000014e+000
 -1.0280000000000001e+001 -7.5000000000000000e+000
 -9.2599999999999909e+000 -4.2999999999999972e+000
 -1.3439999999999998e+001 -9.6000000000000014e+000
 -1.1869999999999997e+001 -7.2000000000000028e+000
 -1.4320000000000007e+001 -1.0000000000000000e+001
