   5.8169412e+00   2.5791503e+00   2.4419168e+00   2.4515314e+00   3.9665112e+00   4.1037447e+00   4.0941301e+00
   5.8286084e+00   2.5805808e+00   2.4419651e+00   2.4573196e+00   3.9728045e+00   4.1114202e+00   4.0960656e+00
   5.8299145e+00   2.5881843e+00   2.4498538e+00   2.4650127e+00   3.9834130e+00   4.1217435e+00   4.1065846e+00
   5.8604439e+00   2.5835175e+00   2.4399266e+00   2.4676735e+00   3.9963642e+00   4.1399551e+00   4.1122082e+00
   5.8604439e+00   2.5813594e+00   2.4373348e+00   2.4690364e+00   4.0127729e+00   4.1567976e+00   4.1250959e+00
   5.8665968e+00   2.5796982e+00   2.4304976e+00   2.4737850e+00   4.0241605e+00   4.1733611e+00   4.1300737e+00
   5.8745861e+00   2.5853866e+00   2.4263738e+00   2.4768555e+00   4.0371861e+00   4.1961989e+00   4.1457173e+00
   5.8681683e+00   2.5901139e+00   2.4235499e+00   2.4803461e+00   4.0529437e+00   4.2195077e+00   4.1627115e+00
   5.8642347e+00   2.5961936e+00   2.4340474e+00   2.4884215e+00   4.0627392e+00   4.2248854e+00   4.1705113e+00
   5.8629727e+00   2.5956761e+00   2.4280992e+00   2.4981291e+00   4.0747086e+00   4.2422855e+00   4.1722556e+00
   5.8745861e+00   2.5784117e+00   2.4080261e+00   2.4922885e+00   4.0932328e+00   4.2636184e+00   4.1793560e+00
   5.8720865e+00   2.5853494e+00   2.4093353e+00   2.5009989e+00   4.1103273e+00   4.2863414e+00   4.1946778e+00
   5.8747422e+00   2.5741856e+00   2.3928497e+00   2.4994425e+00   4.1276719e+00   4.3090078e+00   4.2024150e+00
   5.8739618e+00   2.5697281e+00   2.3868773e+00   2.4988938e+00   4.1426055e+00   4.3254563e+00   4.2134398e+00
   5.8777019e+00   2.5639094e+00   2.3760070e+00   2.4938236e+00   4.1515647e+00   4.3394670e+00   4.2216505e+00
   5.8714607e+00   2.5649144e+00   2.3774115e+00   2.4926456e+00   4.1614839e+00   4.3489868e+00   4.2337527e+00
   5.8617091e+00   2.5585414e+00   2.3771575e+00   2.4908632e+00   4.1774595e+00   4.3588433e+00   4.2451376e+00
   5.8640771e+00   2.5560410e+00   2.3788778e+00   2.4946000e+00   4.1876325e+00   4.3647957e+00   4.2490736e+00
   5.8730246e+00   2.5573324e+00   2.3874491e+00   2.4959014e+00   4.1906643e+00   4.3605476e+00   4.2520953e+00
   5.8834406e+00   2.5564047e+00   2.3888482e+00   2.4981841e+00   4.1946925e+00   4.3622490e+00   4.2529131e+00
   5.8814280e+00   2.5577021e+00   2.3956540e+00   2.5015867e+00   4.2086648e+00   4.3707129e+00   4.2647802e+00
   5.8951258e+00   2.5552452e+00   2.3893296e+00   2.4984637e+00   4.2136080e+00   4.3795235e+00   4.2703894e+00
   5.9083369e+00   2.5714520e+00   2.4042847e+00   2.5194214e+00   4.2190174e+00   4.3861846e+00   4.2710480e+00
   5.8925238e+00   2.5459511e+00   2.3760826e+00   2.4966242e+00   4.2229332e+00   4.3928017e+00   4.2722601e+00
   5.9192889e+00   2.5580930e+00   2.3862940e+00   2.5116753e+00   4.2263470e+00   4.3981460e+00   4.2727647e+00
   5.9277578e+00   2.5592425e+00   2.3863001e+00   2.5132589e+00   4.2345895e+00   4.4075319e+00   4.2805731e+00
   5.9222686e+00   2.5639389e+00   2.3889146e+00   2.5185777e+00   4.2418063e+00   4.4168306e+00   4.2871675e+00
   5.9321866e+00   2.5620461e+00   2.3882652e+00   2.5249271e+00   4.2470656e+00   4.4208466e+00   4.2841847e+00
   5.9450654e+00   2.5724862e+00   2.3975035e+00   2.5293022e+00   4.2470656e+00   4.4220483e+00   4.2902497e+00
   5.9510096e+00   2.5744420e+00   2.4043945e+00   2.5262846e+00   4.2503982e+00   4.4204457e+00   4.2985557e+00
   5.9455015e+00   2.5867266e+00   2.4225677e+00   2.5286847e+00   4.2494472e+00   4.4136060e+00   4.3074890e+00
   5.9567750e+00   2.6003247e+00   2.4478802e+00   2.5362183e+00   4.2461115e+00   4.3985559e+00   4.3102179e+00
   5.9642206e+00   2.6164651e+00   2.4695792e+00   2.5434658e+00   4.2446784e+00   4.3915643e+00   4.3176777e+00
   5.9740156e+00   2.6217144e+00   2.4890223e+00   2.5431813e+00   4.2418063e+00   4.3744984e+00   4.3203394e+00
   5.9486941e+00   2.6242915e+00   2.4986221e+00   2.5451998e+00   4.2442003e+00   4.3698697e+00   4.3232920e+00
   5.9709029e+00   2.6433640e+00   2.5238860e+00   2.5689388e+00   4.2465887e+00   4.3660666e+00   4.3210138e+00
   5.9776817e+00   2.6472247e+00   2.5260133e+00   2.5745053e+00   4.2499228e+00   4.3711342e+00   4.3226422e+00
   5.9935993e+00   2.6526656e+00   2.5295155e+00   2.5743222e+00   4.2513483e+00   4.3744984e+00   4.3296917e+00
   5.9844147e+00   2.6459048e+00   2.5255460e+00   2.5722157e+00   4.2537197e+00   4.3740785e+00   4.3274088e+00
   6.0024258e+00   2.6575289e+00   2.5359794e+00   2.5834301e+00   4.2579740e+00   4.3795235e+00   4.3320728e+00
   6.0137577e+00   2.6624020e+00   2.5404506e+00   2.5860717e+00   4.2617405e+00   4.3836919e+00   4.3380708e+00
   6.0253653e+00   2.6616949e+00   2.5400806e+00   2.5836106e+00   4.2682979e+00   4.3899121e+00   4.3463821e+00
   6.0359107e+00   2.6608919e+00   2.5338541e+00   2.5870544e+00   4.2780540e+00   4.4050919e+00   4.3518916e+00
   6.0398864e+00   2.6603552e+00   2.5347067e+00   2.5923322e+00   4.2863414e+00   4.4119899e+00   4.3543644e+00
   6.0491018e+00   2.6678454e+00   2.5426285e+00   2.5981444e+00   4.2900027e+00   4.4152196e+00   4.3597037e+00
   6.0605677e+00   2.6689386e+00   2.5445761e+00   2.6008490e+00   4.2972854e+00   4.4216479e+00   4.3653751e+00
   6.0809570e+00   2.6845027e+00   2.5669698e+00   2.6116474e+00   4.3045154e+00   4.4220483e+00   4.3773707e+00
   6.0860215e+00   2.6863865e+00   2.5674094e+00   2.6108988e+00   4.3094559e+00   4.4284330e+00   4.3849437e+00
   6.1067697e+00   2.6897176e+00   2.5734687e+00   2.6195839e+00   4.3161539e+00   4.4324028e+00   4.3862877e+00
   6.1241828e+00   2.6989156e+00   2.5875512e+00   2.6403076e+00   4.3285379e+00   4.4399024e+00   4.3871460e+00
   6.1532953e+00   2.6920938e+00   2.5811907e+00   2.6469105e+00   4.3329239e+00   4.4438270e+00   4.3781073e+00
   6.1487983e+00   2.7229372e+00   2.6108199e+00   2.6578316e+00   4.3399017e+00   4.4520190e+00   4.4050072e+00
   6.1429694e+00   2.7177663e+00   2.6154342e+00   2.6635095e+00   4.3601218e+00   4.4624539e+00   4.4143786e+00
   6.1575371e+00   2.7326407e+00   2.6351793e+00   2.6684882e+00   4.3669130e+00   4.4643744e+00   4.4310654e+00
   6.1736326e+00   2.7425289e+00   2.6538760e+00   2.6759691e+00   4.3753376e+00   4.4639906e+00   4.4418974e+00
   6.1653840e+00   2.7616618e+00   2.6757926e+00   2.6920492e+00   4.3857696e+00   4.4716388e+00   4.4553822e+00
   6.1616439e+00   2.7851933e+00   2.7079731e+00   2.7128625e+00   4.3940375e+00   4.4712578e+00   4.4663684e+00
   6.1614097e+00   2.7761408e+00   2.7085929e+00   2.7014344e+00   4.4014207e+00   4.4689686e+00   4.4761270e+00
   6.1524684e+00   2.7748225e+00   2.7190999e+00   2.7031641e+00   4.4140097e+00   4.4697322e+00   4.4856680e+00
   6.1522321e+00   2.7846758e+00   2.7373366e+00   2.7066535e+00   4.4212473e+00   4.4685865e+00   4.4992696e+00
   6.1592992e+00   2.7820899e+00   2.7431138e+00   2.7061137e+00   4.4292282e+00   4.4682043e+00   4.5052044e+00
   6.1574195e+00   2.7832386e+00   2.7509589e+00   2.7124746e+00   4.4347772e+00   4.4670569e+00   4.5055412e+00
   6.1713159e+00   2.7768489e+00   2.7474578e+00   2.6999975e+00   4.4418666e+00   4.4712578e+00   4.5187180e+00
   6.1744422e+00   2.7697800e+00   2.7443353e+00   2.6949468e+00   4.4469557e+00   4.4724004e+00   4.5217890e+00
   6.1821580e+00   2.7668076e+00   2.7483809e+00   2.6971356e+00   4.4547348e+00   4.4731614e+00   4.5244068e+00
   6.1933377e+00   2.7760157e+00   2.7561526e+00   2.7054703e+00   4.4589877e+00   4.4788508e+00   4.5295331e+00
   6.1900424e+00   2.7832411e+00   2.7555406e+00   2.7095006e+00   4.4616847e+00   4.4893852e+00   4.5354252e+00
   6.1993322e+00   2.7961638e+00   2.7704341e+00   2.7183181e+00   4.4655249e+00   4.4912547e+00   4.5433706e+00
   6.2016975e+00   2.7947819e+00   2.7732513e+00   2.7177624e+00   4.4693505e+00   4.4908810e+00   4.5463700e+00
   6.2005718e+00   2.7995281e+00   2.7799271e+00   2.7234450e+00   4.4724004e+00   4.4920015e+00   4.5484835e+00
   6.1912937e+00   2.8087973e+00   2.8057647e+00   2.7339846e+00   4.4750615e+00   4.4780941e+00   4.5498742e+00
   6.2058513e+00   2.7970062e+00   2.8011673e+00   2.7293182e+00   4.4807401e+00   4.4765790e+00   4.5484280e+00
   6.2121055e+00   2.7966603e+00   2.8034630e+00   2.7306366e+00   4.4830026e+00   4.4761998e+00   4.5490262e+00
   6.2151070e+00   2.8008630e+00   2.8053726e+00   2.7365351e+00   4.4875121e+00   4.4830026e+00   4.5518400e+00
   6.2095415e+00   2.8049370e+00   2.8127949e+00   2.7454416e+00   4.4934935e+00   4.4856356e+00   4.5529889e+00
   6.2239478e+00   2.7761988e+00   2.7840391e+00   2.7212394e+00   4.4957273e+00   4.4878870e+00   4.5506867e+00
   6.2275720e+00   2.7755703e+00   2.7866939e+00   2.7273267e+00   4.5042443e+00   4.4931207e+00   4.5524879e+00
   6.2341279e+00   2.7807980e+00   2.7937444e+00   2.7346292e+00   4.5075574e+00   4.4946110e+00   4.5537261e+00
   6.2416145e+00   2.7877292e+00   2.7995899e+00   2.7397416e+00   4.5049815e+00   4.4931207e+00   4.5529690e+00
   6.2376070e+00   2.7900983e+00   2.8101063e+00   2.7405274e+00   4.5093932e+00   4.4893852e+00   4.5589641e+00
   6.2411821e+00   2.7895147e+00   2.8150859e+00   2.7415292e+00   4.5119578e+00   4.4863866e+00   4.5599433e+00
   6.2404248e+00   2.7867144e+00   2.8231903e+00   2.7382946e+00   4.5130549e+00   4.4765790e+00   4.5614746e+00
   6.2482942e+00   2.8026956e+00   2.8416664e+00   2.7504568e+00   4.5075574e+00   4.4685865e+00   4.5597961e+00
   6.2493674e+00   2.8042940e+00   2.8471231e+00   2.7580094e+00   4.5156101e+00   4.4727810e+00   4.5618948e+00
   6.2607790e+00   2.8049459e+00   2.8435406e+00   2.7614751e+00   4.5170673e+00   4.4784725e+00   4.5605381e+00
   6.2716424e+00   2.7982632e+00   2.8348458e+00   2.7599213e+00   4.5203383e+00   4.4837556e+00   4.5586801e+00
   6.2825965e+00   2.8022596e+00   2.8379448e+00   2.7716184e+00   4.5243216e+00   4.4886364e+00   4.5549627e+00
   6.2932267e+00   2.8133418e+00   2.8433696e+00   2.7883221e+00   4.5261270e+00   4.4960991e+00   4.5511467e+00
   6.2923023e+00   2.8211916e+00   2.8400396e+00   2.7984444e+00   4.5308058e+00   4.5119578e+00   4.5535530e+00
   6.2916856e+00   2.8222844e+00   2.8326844e+00   2.8051875e+00   4.5372482e+00   4.5268482e+00   4.5543450e+00
   6.3064841e+00   2.8245259e+00   2.8323775e+00   2.8063796e+00   4.5408094e+00   4.5329579e+00   4.5589557e+00
   6.3075978e+00   2.8198521e+00   2.8297601e+00   2.8099484e+00   4.5503619e+00   4.5404539e+00   4.5602656e+00
   6.3044559e+00   2.8208942e+00   2.8357565e+00   2.8090151e+00   4.5528237e+00   4.5379614e+00   4.5647029e+00
   6.3064841e+00   2.8353887e+00   2.8602567e+00   2.8146505e+00   4.5538769e+00   4.5290088e+00   4.5746151e+00
   6.3028303e+00   2.8330478e+00   2.8631439e+00   2.8160149e+00   4.5598241e+00   4.5297280e+00   4.5768570e+00
   6.3059774e+00   2.8223904e+00   2.8567118e+00   2.8120636e+00   4.5626106e+00   4.5282891e+00   4.5729373e+00
   6.3095187e+00   2.8304051e+00   2.8671843e+00   2.8143335e+00   4.5643482e+00   4.5275689e+00   4.5804198e+00
   6.3075978e+00   2.8429505e+00   2.8757635e+00   2.8222707e+00   4.5646954e+00   4.5318824e+00   4.5853752e+00
   6.2997754e+00   2.8305317e+00   2.8556551e+00   2.8160439e+00   4.5719581e+00   4.5468346e+00   4.5864459e+00
   6.2991632e+00   2.8337160e+00   2.8620545e+00   2.8178625e+00   4.5709237e+00   4.5425853e+00   4.5867773e+00
   6.3038466e+00   2.8349530e+00   2.8628488e+00   2.8158800e+00   4.5740235e+00   4.5461276e+00   4.5930964e+00
   6.3076990e+00   2.8382525e+00   2.8643182e+00   2.8219246e+00   4.5764277e+00   4.5503619e+00   4.5927556e+00
   6.3080025e+00   2.8319711e+00   2.8673669e+00   2.8158860e+00   4.5825837e+00   4.5471879e+00   4.5986688e+00
   6.3111334e+00   2.8273039e+00   2.8596536e+00   2.8165172e+00   4.5893795e+00   4.5570298e+00   4.6001661e+00
   6.3096197e+00   2.8198033e+00   2.8461251e+00   2.8109474e+00   4.5930976e+00   4.5667758e+00   4.6019535e+00
   6.3096197e+00   2.8089272e+00   2.8252153e+00   2.8033246e+00   4.5954565e+00   4.5791684e+00   4.6010591e+00
   6.3084070e+00   2.8248819e+00   2.8353391e+00   2.8165180e+00   4.5984812e+00   4.5880240e+00   4.6068450e+00
   6.3149578e+00   2.8009884e+00   2.8046741e+00   2.7972855e+00   4.6018313e+00   4.5981456e+00   4.6055342e+00
   6.3227626e+00   2.8055858e+00   2.8035931e+00   2.8061509e+00   4.6078333e+00   4.6098260e+00   4.6072683e+00
   6.3253507e+00   2.7979178e+00   2.7863988e+00   2.8027360e+00   4.6121458e+00   4.6236648e+00   4.6073277e+00
   6.3369149e+00   2.8014170e+00   2.7731087e+00   2.8086287e+00   4.6151205e+00   4.6434289e+00   4.6079089e+00
   6.3519352e+00   2.8042127e+00   2.7668372e+00   2.8147365e+00   4.6203872e+00   4.6577626e+00   4.6098634e+00
   6.3614733e+00   2.8058453e+00   2.7631764e+00   2.8176365e+00   4.6220273e+00   4.6646962e+00   4.6102361e+00
   6.3735773e+00   2.8008558e+00   2.7608184e+00   2.8147066e+00   4.6249728e+00   4.6650102e+00   4.6111220e+00
   6.3800926e+00   2.7950174e+00   2.7631269e+00   2.8053444e+00   4.6334337e+00   4.6653241e+00   4.6231066e+00
   6.3859109e+00   2.7984841e+00   2.7708501e+00   2.8126758e+00   4.6395716e+00   4.6672056e+00   4.6253799e+00
   6.3945755e+00   2.7946499e+00   2.7715293e+00   2.8120996e+00   4.6447114e+00   4.6678319e+00   4.6272616e+00
   6.3970770e+00   2.7960321e+00   2.7682048e+00   2.8233851e+00   4.6552294e+00   4.6830567e+00   4.6278764e+00
   6.4077536e+00   2.7979808e+00   2.7624119e+00   2.8290171e+00   4.6621804e+00   4.6977494e+00   4.6311442e+00
   6.4039010e+00   2.7792043e+00   2.7285838e+00   2.8142161e+00   4.6687708e+00   4.7193913e+00   4.6337590e+00
   6.3999414e+00   2.7888730e+00   2.7192379e+00   2.8298517e+00   4.6750071e+00   4.7446422e+00   4.6340285e+00
   6.3780199e+00   2.8198364e+00   2.7560590e+00   2.8549999e+00   4.6709579e+00   4.7347354e+00   4.6357944e+00
   6.3371114e+00   2.8157848e+00   2.7811241e+00   2.8471747e+00   4.6709579e+00   4.7056187e+00   4.6395680e+00
   6.3402505e+00   2.8206911e+00   2.8092128e+00   2.8486662e+00   4.6712700e+00   4.6827483e+00   4.6432949e+00
   6.3483469e+00   2.8216644e+00   2.8263497e+00   2.8456255e+00   4.6725173e+00   4.6678319e+00   4.6485561e+00
   6.3556070e+00   2.8140448e+00   2.8193416e+00   2.8396419e+00   4.6753179e+00   4.6700212e+00   4.6497209e+00
   6.3607059e+00   2.8147240e+00   2.8137953e+00   2.8430181e+00   4.6787304e+00   4.6796590e+00   4.6504363e+00
   6.3799985e+00   2.8114593e+00   2.8001078e+00   2.8441826e+00   4.6824398e+00   4.6937914e+00   4.6497165e+00
   6.3878740e+00   2.8098740e+00   2.7906514e+00   2.8419324e+00   4.6839814e+00   4.7032039e+00   4.6519229e+00
   6.3926255e+00   2.8072618e+00   2.7821736e+00   2.8449026e+00   4.6904300e+00   4.7155182e+00   4.6527892e+00
   6.4060126e+00   2.8139248e+00   2.7740741e+00   2.8594023e+00   4.6992675e+00   4.7391182e+00   4.6537900e+00
   6.4087601e+00   2.8180929e+00   2.7709421e+00   2.8645222e+00   4.7047138e+00   4.7518646e+00   4.6582844e+00
   6.4137777e+00   2.8109635e+00   2.7614006e+00   2.8579516e+00   4.7083283e+00   4.7578913e+00   4.6613403e+00
