   2.7345558e+00   1.7492673e+00   1.7317542e+00   3.2746132e+00   3.2921263e+00
   2.7535928e+00   1.7392170e+00   1.7354786e+00   3.2846636e+00   3.2884019e+00
   2.8497369e+00   1.7779315e+00   1.7704687e+00   3.2846636e+00   3.2921263e+00
   2.8748802e+00   1.8017345e+00   1.7892781e+00   3.2796698e+00   3.2921263e+00
   2.8807310e+00   1.8029328e+00   1.7917595e+00   3.2846636e+00   3.2958369e+00
   2.8561981e+00   1.8089677e+00   1.7929797e+00   3.2908988e+00   3.3068867e+00
   2.8286835e+00   1.8125932e+00   1.8027285e+00   3.2933523e+00   3.3032170e+00
   2.7911058e+00   1.8198615e+00   1.8087708e+00   3.2921263e+00   3.3032170e+00
   2.7851964e+00   1.8210890e+00   1.8087708e+00   3.2908988e+00   3.3032170e+00
   2.7677625e+00   1.8150467e+00   1.8027285e+00   3.2908988e+00   3.3032170e+00
   2.8239450e+00   1.8367942e+00   1.8170773e+00   3.2871698e+00   3.3068867e+00
   2.8730730e+00   1.8511349e+00   1.8216124e+00   3.2846636e+00   3.3141860e+00
   2.9160088e+00   1.8686280e+00   1.8391056e+00   3.2846636e+00   3.3141860e+00
   2.9051181e+00   1.8751535e+00   1.8325815e+00   3.2896325e+00   3.3322045e+00
   2.9592550e+00   1.8908848e+00   1.8353944e+00   3.2908988e+00   3.3463891e+00
   2.9530126e+00   1.9045550e+00   1.8360597e+00   3.2884019e+00   3.3568971e+00
   2.9534300e+00   1.9069483e+00   1.8401651e+00   3.2970583e+00   3.3638416e+00
   2.9216264e+00   1.9055978e+00   1.8441976e+00   3.3093379e+00   3.3707382e+00
   2.9838469e+00   1.9263617e+00   1.8539727e+00   3.3153853e+00   3.3877744e+00
   2.9862710e+00   1.9308410e+00   1.8577650e+00   3.3214324e+00   3.3945084e+00
   2.9757166e+00   1.9252909e+00   1.8629870e+00   3.3322045e+00   3.3945084e+00
   2.9596715e+00   1.9198284e+00   1.8614928e+00   3.3428618e+00   3.4011974e+00
   2.9365943e+00   1.9328882e+00   1.8802562e+00   3.3452265e+00   3.3978585e+00
   2.8644422e+00   1.9223680e+00   1.8802562e+00   3.3557466e+00   3.3978585e+00
   2.8575769e+00   1.9193621e+00   1.8886953e+00   3.3638416e+00   3.3945084e+00
   2.8923346e+00   1.9232842e+00   1.8870696e+00   3.3649828e+00   3.4011974e+00
   2.9525934e+00   1.9432849e+00   1.9004258e+00   3.3649828e+00   3.4078419e+00
   2.9919100e+00   1.9628934e+00   1.9134336e+00   3.3649828e+00   3.4144426e+00
   3.0522985e+00   1.9691050e+00   1.9198114e+00   3.3684331e+00   3.4177267e+00
   2.9919117e+00   1.9574206e+00   1.9149921e+00   3.3752982e+00   3.4177267e+00
   3.0090318e+00   1.9613396e+00   1.9213342e+00   3.3809947e+00   3.4210000e+00
   3.0628300e+00   1.9861044e+00   1.9449760e+00   3.3798716e+00   3.4210000e+00
   3.0515438e+00   1.9804677e+00   1.9482493e+00   3.3855083e+00   3.4177267e+00
   3.0110050e+00   1.9782017e+00   1.9482493e+00   3.3877744e+00   3.4177267e+00
   2.9987162e+00   1.9807700e+00   1.9608358e+00   3.3945084e+00   3.4144426e+00
   2.9675197e+00   1.9853890e+00   1.9621707e+00   3.3945084e+00   3.4177267e+00
   3.0324450e+00   1.9945633e+00   1.9746291e+00   3.3945084e+00   3.4144426e+00
   3.0416548e+00   1.9889750e+00   1.9779240e+00   3.4000968e+00   3.4111477e+00
   3.0919557e+00   2.0104487e+00   2.0004983e+00   3.4011974e+00   3.4111477e+00
   3.0955836e+00   2.0171068e+00   2.0060924e+00   3.4034282e+00   3.4144426e+00
   3.1283499e+00   2.0171081e+00   2.0105074e+00   3.4078419e+00   3.4144426e+00
   3.1145918e+00   2.0082988e+00   2.0060924e+00   3.4122362e+00   3.4144426e+00
   3.1384594e+00   2.0236367e+00   2.0269316e+00   3.4144426e+00   3.4111477e+00
   3.1474385e+00   2.0268902e+00   2.0312700e+00   3.4155275e+00   3.4111477e+00
   3.1928001e+00   2.0322304e+00   2.0398907e+00   3.4188081e+00   3.4111477e+00
   3.1665055e+00   2.0267758e+00   2.0365958e+00   3.4242627e+00   3.4144426e+00
   3.2052068e+00   2.0394746e+00   2.0536175e+00   3.4285855e+00   3.4144426e+00
   3.2123197e+00   2.0415145e+00   2.0545440e+00   3.4307562e+00   3.4177267e+00
   3.2527296e+00   2.0488153e+00   2.0629122e+00   3.4318236e+00   3.4177267e+00
   3.2368244e+00   2.0486508e+00   2.0670702e+00   3.4361462e+00   3.4177267e+00
   3.2738538e+00   2.0495779e+00   2.0679377e+00   3.4393598e+00   3.4210000e+00
   3.3116057e+00   2.0679131e+00   2.0851257e+00   3.4414752e+00   3.4242627e+00
   3.3510730e+00   2.0644894e+00   2.0859141e+00   3.4489394e+00   3.4275147e+00
   3.3392262e+00   2.0642958e+00   2.0866967e+00   3.4531571e+00   3.4307562e+00
   3.3828127e+00   2.0760323e+00   2.0961817e+00   3.4573571e+00   3.4372078e+00
   3.4061739e+00   2.0804733e+00   2.1015593e+00   3.4647041e+00   3.4436181e+00
   3.4434211e+00   2.0768712e+00   2.1029720e+00   3.4760884e+00   3.4499875e+00
   3.4266615e+00   2.0753576e+00   2.1043650e+00   3.4853240e+00   3.4563167e+00
   3.4591497e+00   2.0862572e+00   2.1202635e+00   3.4934727e+00   3.4594663e+00
   3.4410803e+00   2.0927735e+00   2.1246426e+00   3.4944752e+00   3.4626060e+00
   3.4540049e+00   2.0921615e+00   2.1321054e+00   3.5025499e+00   3.4626060e+00
   3.4383379e+00   2.0905734e+00   2.1363829e+00   3.5115454e+00   3.4657359e+00
   3.4777890e+00   2.0999401e+00   2.1453336e+00   3.5204608e+00   3.4750672e+00
   3.4848745e+00   2.1132213e+00   2.1611346e+00   3.5322256e+00   3.4843123e+00
   3.5159784e+00   2.1175668e+00   2.1690537e+00   3.5419154e+00   3.4904285e+00
   3.4986487e+00   2.1110786e+00   2.1759982e+00   3.5553481e+00   3.4904285e+00
   3.5299023e+00   2.1236476e+00   2.1908262e+00   3.5667118e+00   3.4995333e+00
   3.5395574e+00   2.1249132e+00   2.1892564e+00   3.5788693e+00   3.5145261e+00
   3.5610641e+00   2.1215527e+00   2.1965669e+00   3.5954750e+00   3.5204608e+00
   3.5498951e+00   2.1233157e+00   2.2069808e+00   3.6100256e+00   3.5263605e+00
   3.5517492e+00   2.1282317e+00   2.2145161e+00   3.6243409e+00   3.5380566e+00
   3.5129395e+00   2.1244652e+00   2.2124340e+00   3.6375862e+00   3.5496174e+00
   3.5262576e+00   2.1204447e+00   2.2163504e+00   3.6541068e+00   3.5582011e+00
   3.5001554e+00   2.1216193e+00   2.2230144e+00   3.6652781e+00   3.5638830e+00
   3.4796655e+00   2.1172286e+00   2.2209071e+00   3.6788291e+00   3.5751507e+00
   3.4952027e+00   2.1396238e+00   2.2424812e+00   3.6863763e+00   3.5835189e+00
   3.5266938e+00   2.1405605e+00   2.2431617e+00   3.6971700e+00   3.5945688e+00
   3.5128799e+00   2.1385658e+00   2.2409409e+00   3.7078729e+00   3.6054978e+00
   3.5460584e+00   2.1508643e+00   2.2554196e+00   3.7127669e+00   3.6082116e+00
   3.5732376e+00   2.1688148e+00   2.2698846e+00   3.7200631e+00   3.6189933e+00
   3.6247515e+00   2.1772617e+00   2.2757018e+00   3.7281002e+00   3.6296601e+00
   3.6120002e+00   2.1785324e+00   2.2812510e+00   3.7376696e+00   3.6349511e+00
   3.6660483e+00   2.1956510e+00   2.3025851e+00   3.7471484e+00   3.6402143e+00
   3.6789335e+00   2.2013646e+00   2.3025851e+00   3.7596408e+00   3.6584202e+00
   3.7146235e+00   2.1918953e+00   2.2824333e+00   3.7819143e+00   3.6913763e+00
   3.6977905e+00   2.1852589e+00   2.2851934e+00   3.8037026e+00   3.7037681e+00
   3.7309455e+00   2.1848021e+00   2.2807660e+00   3.8264651e+00   3.7305011e+00
   3.7032334e+00   2.1690537e+00   2.2302081e+00   3.8543939e+00   3.7932395e+00
   3.7277652e+00   2.1651282e+00   2.1740900e+00   3.8822440e+00   3.8732822e+00
   3.7065073e+00   2.1679102e+00   2.1402950e+00   3.9120230e+00   3.9396382e+00
   3.6775210e+00   2.1698855e+00   2.1411754e+00   3.9415818e+00   3.9702919e+00
   3.5699326e+00   2.1695140e+00   2.1419197e+00   3.9595362e+00   3.9871305e+00
   3.5820716e+00   2.1652060e+00   2.1416839e+00   3.9746785e+00   3.9982007e+00
   3.5917819e+00   2.1654500e+00   2.1520576e+00   3.9957574e+00   4.0091497e+00
   3.6290534e+00   2.1705243e+00   2.1531681e+00   4.0115606e+00   4.0289168e+00
   3.6456239e+00   2.1813532e+00   2.1594842e+00   4.0211823e+00   4.0430513e+00
   3.6870119e+00   2.1849437e+00   2.1598827e+00   4.0336564e+00   4.0587174e+00
   3.6780763e+00   2.1946977e+00   2.1683258e+00   4.0494692e+00   4.0758411e+00
   3.7077797e+00   2.2042894e+00   2.1726247e+00   4.0610118e+00   4.0926765e+00
   3.7174766e+00   2.2097620e+00   2.1786254e+00   4.0780966e+00   4.1092332e+00
   3.7785434e+00   2.2063961e+00   2.1775293e+00   4.0998792e+00   4.1287460e+00
   3.7649026e+00   2.2137896e+00   2.1848021e+00   4.1141472e+00   4.1431347e+00
   3.7867137e+00   2.2276425e+00   2.1953100e+00   4.1249869e+00   4.1573194e+00
   3.7748874e+00   2.2312491e+00   2.1989325e+00   4.1420707e+00   4.1743873e+00
   3.8362055e+00   2.2213847e+00   2.1928643e+00   4.1671767e+00   4.1956971e+00
   3.8182192e+00   2.2211489e+00   2.1967321e+00   4.1906694e+00   4.2150862e+00
   3.8525129e+00   2.2318951e+00   2.2055393e+00   4.2106450e+00   4.2370009e+00
   3.8453061e+00   2.2279524e+00   2.1961331e+00   4.2350770e+00   4.2668963e+00
   3.8638099e+00   2.2061969e+00   2.1700172e+00   4.2692358e+00   4.3054155e+00
   3.8432065e+00   2.1919481e+00   2.1486506e+00   4.3018058e+00   4.3451033e+00
   3.8531976e+00   2.1878199e+00   2.1306571e+00   4.3298514e+00   4.3870142e+00
   3.8443650e+00   2.1666419e+00   2.0949457e+00   4.3685994e+00   4.4402955e+00
   3.8120472e+00   2.1492528e+00   2.0857291e+00   4.4046806e+00   4.4682043e+00
   3.7766209e+00   2.1577945e+00   2.0931270e+00   4.4228446e+00   4.4875121e+00
   3.8272426e+00   2.1671629e+00   2.1063052e+00   4.4489023e+00   4.5097600e+00
   3.8204397e+00   2.1635063e+00   2.0889103e+00   4.4750615e+00   4.5496575e+00
   3.8453859e+00   2.1613415e+00   2.0794415e+00   4.4979524e+00   4.5798524e+00
   3.8279216e+00   2.1513137e+00   2.0890594e+00   4.5257698e+00   4.5880240e+00
   3.8097222e+00   2.1557007e+00   2.0996695e+00   4.5400982e+00   4.5961294e+00
   3.7758687e+00   2.1671328e+00   2.1132177e+00   4.5482506e+00   4.6021657e+00
   3.7878919e+00   2.1605265e+00   2.1256869e+00   4.5633060e+00   4.5981456e+00
   3.7667043e+00   2.1526901e+00   2.1274235e+00   4.5819016e+00   4.6071682e+00
   3.7494264e+00   2.1574171e+00   2.1285623e+00   4.5842836e+00   4.6131384e+00
   3.7631246e+00   2.1709947e+00   2.1444464e+00   4.5836094e+00   4.6101577e+00
   3.8107430e+00   2.1654433e+00   2.1524106e+00   4.5961294e+00   4.6091622e+00
   3.8302336e+00   2.1606566e+00   2.1484344e+00   4.6078366e+00   4.6200588e+00
   3.8610293e+00   2.1676844e+00   2.1594842e+00   4.6167726e+00   4.6249728e+00
   3.8856715e+00   2.1689140e+00   2.1650116e+00   4.6279097e+00   4.6318121e+00
   3.9195572e+00   2.1637898e+00   2.1628232e+00   4.6386050e+00   4.6395716e+00
   3.9136637e+00   2.1595365e+00   2.1694677e+00   4.6495028e+00   4.6395716e+00
   3.9216888e+00   2.1664727e+00   2.1827488e+00   4.6568134e+00   4.6405373e+00
   3.9165786e+00   2.1742051e+00   2.1996954e+00   4.6631277e+00   4.6376374e+00
   3.9353273e+00   2.1673622e+00   2.1982924e+00   4.6753211e+00   4.6443909e+00
   3.9233552e+00   2.1634431e+00   2.2053425e+00   4.6824367e+00   4.6405373e+00
   3.9302571e+00   2.1661662e+00   2.2131232e+00   4.6913479e+00   4.6443909e+00
   3.9332005e+00   2.1713646e+00   2.2388951e+00   4.6934832e+00   4.6259527e+00
   3.9543185e+00   2.1734999e+00   2.2616796e+00   4.6913479e+00   4.6031682e+00
   3.9449386e+00   2.1661872e+00   2.2727628e+00   4.6986605e+00   4.5920849e+00
   3.9597548e+00   2.1680180e+00   2.2749901e+00   4.7041101e+00   4.5971380e+00
   3.9681607e+00   2.1631098e+00   2.2651881e+00   4.7152167e+00   4.6131384e+00
   4.0001810e+00   2.1521117e+00   2.2554113e+00   4.7282724e+00   4.6249728e+00
   4.0073265e+00   2.1447856e+00   2.2458817e+00   4.7397011e+00   4.6386050e+00
   4.0364606e+00   2.1465517e+00   2.2493181e+00   4.7481184e+00   4.6453520e+00
   4.0350999e+00   2.1475696e+00   2.2515937e+00   4.7541676e+00   4.6501436e+00
   4.0628688e+00   2.1430341e+00   2.2463142e+00   4.7667191e+00   4.6634391e+00
   4.0560010e+00   2.1337739e+00   2.2418435e+00   4.7799635e+00   4.6718938e+00
   4.0668512e+00   2.1363141e+00   2.2481564e+00   4.7902629e+00   4.6784206e+00
   4.0599613e+00   2.1331094e+00   2.2330082e+00   4.8012878e+00   4.7013890e+00
   4.0763905e+00   2.1197216e+00   2.2170311e+00   4.8175925e+00   4.7202830e+00
   4.0576593e+00   2.1184410e+00   2.2273756e+00   4.8256462e+00   4.7167116e+00
   4.0583143e+00   2.1175029e+00   2.2315548e+00   4.8352258e+00   4.7211739e+00
   4.0578609e+00   2.1146791e+00   2.2342836e+00   4.8522880e+00   4.7326835e+00
   4.0808444e+00   2.1167548e+00   2.2491061e+00   4.8623905e+00   4.7300392e+00
   4.0823912e+00   2.1070502e+00   2.2338387e+00   4.8795162e+00   4.7527278e+00
   4.0623894e+00   2.1010830e+00   2.2058620e+00   4.8955985e+00   4.7908195e+00
   4.0259105e+00   2.0965423e+00   2.2347476e+00   4.9037922e+00   4.7655869e+00
   4.0525493e+00   2.1015046e+00   2.2584862e+00   4.9097094e+00   4.7527278e+00
   4.0627415e+00   2.1017493e+00   2.2639838e+00   4.9175473e+00   4.7553128e+00
   4.0620607e+00   2.1031240e+00   2.2703102e+00   4.9250774e+00   4.7578913e+00
   4.0556338e+00   2.0961261e+00   2.2754737e+00   4.9320754e+00   4.7527278e+00
   4.0904509e+00   2.0976931e+00   2.2731712e+00   4.9402128e+00   4.7647348e+00
   4.0955954e+00   2.0933612e+00   2.2681879e+00   4.9480504e+00   4.7732238e+00
   4.1043983e+00   2.0923946e+00   2.2742935e+00   4.9551226e+00   4.7732238e+00
   4.1025497e+00   2.0900420e+00   2.2769864e+00   4.9635437e+00   4.7765993e+00
   4.1222537e+00   2.0901331e+00   2.2763458e+00   4.9712012e+00   4.7849886e+00
   4.1215527e+00   2.0896335e+00   2.2856355e+00   4.9751256e+00   4.7791235e+00
   4.1373711e+00   2.0954886e+00   2.3000566e+00   4.9820095e+00   4.7774414e+00
   4.1384247e+00   2.0966746e+00   2.3067815e+00   4.9883897e+00   4.7782828e+00
   4.1766488e+00   2.0945137e+00   2.3017514e+00   4.9947295e+00   4.7874917e+00
   4.1864420e+00   2.0899081e+00   2.2926677e+00   5.0034965e+00   4.8007370e+00
   4.2105624e+00   2.0959585e+00   2.2976671e+00   5.0081856e+00   4.8064770e+00
   4.2129554e+00   2.0934808e+00   2.2871815e+00   5.0163987e+00   4.8226980e+00
   4.2268425e+00   2.0879467e+00   2.2752742e+00   5.0251954e+00   4.8378680e+00
   4.2347223e+00   2.0908761e+00   2.2841625e+00   5.0295683e+00   4.8362819e+00
   4.2421887e+00   2.0949457e+00   2.2961953e+00   5.0343518e+00   4.8331023e+00
   4.2352947e+00   2.0922622e+00   2.2962359e+00   5.0434251e+00   4.8394515e+00
   4.2724861e+00   2.0942924e+00   2.3010128e+00   5.0532669e+00   4.8465465e+00
   4.2907941e+00   2.0960347e+00   2.3088547e+00   5.0585807e+00   4.8457607e+00
   4.3047545e+00   2.0981921e+00   2.3095754e+00   5.0657546e+00   4.8543713e+00
   4.3139927e+00   2.0984246e+00   2.3126277e+00   5.0724639e+00   4.8582608e+00
   4.3477112e+00   2.0975353e+00   2.3297712e+00   5.0764230e+00   4.8441871e+00
   4.3631003e+00   2.0989414e+00   2.3327615e+00   5.0803666e+00   4.8465465e+00
   4.4009216e+00   2.1123858e+00   2.3462200e+00   5.0843008e+00   4.8504665e+00
   4.4029495e+00   2.1126995e+00   2.3681697e+00   5.0869789e+00   4.8315086e+00
   4.4155384e+00   2.1088512e+00   2.3704600e+00   5.0923197e+00   4.8307109e+00
   4.4191811e+00   2.1049697e+00   2.3760623e+00   5.0962012e+00   4.8251086e+00
   4.4466734e+00   2.1133665e+00   2.3943643e+00   5.0996652e+00   4.8186674e+00
   4.4463038e+00   2.1146586e+00   2.4059925e+00   5.1035183e+00   4.8121844e+00
   4.4679910e+00   2.1151966e+00   2.3968798e+00   5.1131919e+00   4.8315086e+00
   4.4673037e+00   2.1191088e+00   2.3856856e+00   5.1193880e+00   4.8528112e+00
   4.4969987e+00   2.1222406e+00   2.3848842e+00   5.1255520e+00   4.8629084e+00
   4.4990234e+00   2.1194806e+00   2.3766387e+00   5.1354042e+00   4.8782461e+00
   4.5217773e+00   2.1145817e+00   2.3649241e+00   5.1459409e+00   4.8955985e+00
   4.5115490e+00   2.1143536e+00   2.3548331e+00   5.1538695e+00   4.9133899e+00
   4.5116402e+00   2.1235162e+00   2.3562324e+00   5.1592449e+00   4.9265288e+00
   4.4836536e+00   2.1139832e+00   2.3404047e+00   5.1687780e+00   4.9423565e+00
   4.4814216e+00   2.1118183e+00   2.3637211e+00   5.1791565e+00   4.9272537e+00
   4.4620193e+00   2.1213486e+00   2.4010019e+00   5.1804737e+00   4.9008204e+00
   4.4515651e+00   2.1355633e+00   2.4426137e+00   5.1776571e+00   4.8706066e+00
   4.4481315e+00   2.1393054e+00   2.4553029e+00   5.1812216e+00   4.8652241e+00
   4.4824875e+00   2.1344370e+00   2.4406380e+00   5.1920286e+00   4.8858276e+00
   4.4804298e+00   2.1373918e+00   2.4433273e+00   5.1962846e+00   4.8903491e+00
   4.4793518e+00   2.1491683e+00   2.4462801e+00   5.1994193e+00   4.9023074e+00
   4.4779567e+00   2.1442362e+00   2.4127944e+00   5.2094862e+00   4.9409279e+00
   4.4876531e+00   2.1425168e+00   2.4254931e+00   5.2131243e+00   4.9301480e+00
   4.4822889e+00   2.1452670e+00   2.4280865e+00   5.2180125e+00   4.9351931e+00
   4.4937983e+00   2.1545550e+00   2.4368346e+00   5.2181913e+00   4.9359117e+00
   4.4907259e+00   2.1493270e+00   2.4150631e+00   5.2271811e+00   4.9614450e+00
   4.5142348e+00   2.1401094e+00   2.3965263e+00   5.2413925e+00   4.9849755e+00
   4.5168652e+00   2.1440295e+00   2.3856712e+00   5.2449166e+00   5.0032749e+00
   4.5286483e+00   2.1485235e+00   2.3728894e+00   5.2508745e+00   5.0265086e+00
   4.5330141e+00   2.1465239e+00   2.3667177e+00   5.2571464e+00   5.0369526e+00
   4.5597428e+00   2.1374922e+00   2.3535912e+00   5.2704322e+00   5.0543331e+00
   4.5525585e+00   2.1308390e+00   2.3257710e+00   5.2825284e+00   5.0875963e+00
   4.5608908e+00   2.1347786e+00   2.2972200e+00   5.2875951e+00   5.1251537e+00
   4.5590781e+00   2.1282094e+00   2.3043820e+00   5.2929681e+00   5.1167955e+00
   4.5799214e+00   2.1138167e+00   2.2877700e+00   5.3097517e+00   5.1357984e+00
   4.5837375e+00   2.1112124e+00   2.2848855e+00   5.3153367e+00   5.1416636e+00
   4.5822669e+00   2.1304249e+00   2.3168202e+00   5.3067814e+00   5.1203862e+00
   4.5809256e+00   2.1249835e+00   2.3108253e+00   5.3169232e+00   5.1310814e+00
   4.6151172e+00   2.1159105e+00   2.2847532e+00   5.3359118e+00   5.1670691e+00
   4.6160712e+00   2.1177873e+00   2.2854025e+00   5.3386672e+00   5.1710520e+00
   4.6081620e+00   2.1181824e+00   2.2720915e+00   5.3457542e+00   5.1918451e+00
   4.5862021e+00   2.1148742e+00   2.2467232e+00   5.3570579e+00   5.2252089e+00
   4.5885339e+00   2.0988273e+00   2.1827930e+00   5.3787769e+00   5.2948112e+00
   4.5517701e+00   2.0929041e+00   2.1651244e+00   5.3903403e+00   5.3181200e+00
   4.4850359e+00   2.1316730e+00   2.3003604e+00   5.3616442e+00   5.1929569e+00
   4.4051233e+00   2.1438725e+00   2.3588659e+00   5.3566570e+00   5.1416636e+00
   4.3944677e+00   2.1360854e+00   2.3523129e+00   5.3672042e+00   5.1509768e+00
   4.4142191e+00   2.1386455e+00   2.3398634e+00   5.3739720e+00   5.1727541e+00
   4.4216135e+00   2.1420823e+00   2.3284462e+00   5.3759819e+00   5.1896179e+00
   4.4220187e+00   2.1418697e+00   2.3036679e+00   5.3799895e+00   5.2181913e+00
   4.4657897e+00   2.1403718e+00   2.2945270e+00   5.3847290e+00   5.2305737e+00
   4.4772277e+00   2.1442838e+00   2.2988348e+00   5.3856595e+00   5.2311086e+00
   4.4788516e+00   2.1488242e+00   2.2925134e+00   5.3886059e+00   5.2449166e+00
   4.4816502e+00   2.1447464e+00   2.2627144e+00   5.4011717e+00   5.2832037e+00
   4.5038131e+00   2.1264034e+00   2.2218511e+00   5.4184576e+00   5.3230100e+00
   4.5156444e+00   2.1217991e+00   2.2227866e+00   5.4225330e+00   5.3215455e+00
