  5.5600000e+001  1.2500000e+001
  5.2400000e+001  9.9000000e+000
  5.9000000e+001  1.1000000e+001
  6.0300000e+001  7.2000000e+000
  6.2200000e+001  1.0700000e+001
  5.3200000e+001  7.3000000e+000
  6.0400000e+001  1.2000000e+001
  5.1200000e+001  1.2900000e+001
  6.7300000e+001  1.0200000e+001
  7.1600000e+001  9.7000000e+000
  6.8000000e+001  1.0300000e+001
  6.5300000e+001  5.8000000e+000
  6.2300000e+001  7.5000000e+000
  4.9000000e+001  4.7000000e+000
  4.9100000e+001  8.0000000e+000
  3.2900000e+001  9.1000000e+000
  4.0300000e+001  1.1400000e+001
  4.9200000e+001  1.1400000e+001
  5.9900000e+001  6.1000000e+000
  5.8400000e+001  1.0500000e+001
  5.0500000e+001  7.6000000e+000
  5.4200000e+001  1.0000000e+001
  5.0700000e+001  8.8000000e+000
  5.4400000e+001  1.2800000e+001
  5.3000000e+001  1.8500000e+001
  6.5100000e+001  1.0000000e+001
  8.9200000e+001  7.5000000e+000
  7.1600000e+001  9.9000000e+000
  6.1500000e+001  1.2500000e+001
  6.0600000e+001  1.1800000e+001
  6.9300000e+001  1.2300000e+001
  7.1800000e+001  7.3000000e+000
  7.4400000e+001  8.3000000e+000
  6.0100000e+001  1.0200000e+001
  5.4200000e+001  8.3000000e+000
  5.7400000e+001  3.2000000e+000
  5.4400000e+001  1.1900000e+001
  3.6700000e+001  1.2700000e+001
  5.3500000e+001  1.0600000e+001
  6.2000000e+001  1.2100000e+001
  6.2500000e+001  7.1000000e+000
  6.8000000e+001  1.1600000e+001
  5.4600000e+001  1.0000000e+001
  6.4800000e+001  9.2000000e+000
  6.3000000e+001  7.9000000e+000
  5.8500000e+001  1.1700000e+001
  5.0600000e+001  1.1500000e+001
  6.3100000e+001  5.1000000e+000
  6.5000000e+001  9.8000000e+000
  4.9000000e+001  6.6000000e+000
  5.5400000e+001  9.7000000e+000
  4.9200000e+001  9.0000000e+000
  5.3200000e+001  8.7000000e+000
  5.5300000e+001  9.4000000e+000
  5.1000000e+001  9.9000000e+000
  5.5100000e+001  1.1500000e+001
  5.9300000e+001  1.4900000e+001
  6.2400000e+001  9.2000000e+000
  7.9100000e+001  1.0300000e+001
  6.8300000e+001  1.4100000e+001
  6.2500000e+001  7.4000000e+000
  7.2500000e+001  1.1400000e+001
  5.6600000e+001  1.0100000e+001
  6.4000000e+001  1.0500000e+001
  6.4500000e+001  7.5000000e+000
  6.3500000e+001  1.0600000e+001
  5.4700000e+001  6.9000000e+000
  6.0300000e+001  1.3400000e+001
  5.0600000e+001  1.5000000e+001
  6.4800000e+001  8.3000000e+000
  7.6800000e+001  6.3000000e+000
  6.5700000e+001  1.5300000e+001
  4.7400000e+001  5.7000000e+000
  6.9500000e+001  1.1000000e+001
  5.4400000e+001  1.0800000e+001
  5.5200000e+001  1.2900000e+001
  6.4900000e+001  1.2400000e+001
  7.0300000e+001  1.1700000e+001
  7.4400000e+001  1.0800000e+001
  7.1800000e+001  1.1600000e+001
  6.6700000e+001  9.5000000e+000
  6.9700000e+001  1.0800000e+001
  6.1000000e+001  1.1100000e+001
  6.1500000e+001  9.4000000e+000
  6.5500000e+001  9.3000000e+000
  6.1700000e+001  1.2000000e+001
  5.8000000e+001  8.7000000e+000
  6.5800000e+001  1.0100000e+001
  5.5800000e+001  1.0600000e+001
  6.1700000e+001  1.1100000e+001
  5.9800000e+001  1.1300000e+001
  6.5100000e+001  1.1700000e+001
  6.3400000e+001  1.1700000e+001
  6.6300000e+001  1.0000000e+001
  6.4300000e+001  1.1800000e+001
  6.3300000e+001  9.8000000e+000
  6.8300000e+001  1.1000000e+001
  6.4600000e+001  9.9000000e+000
  6.3600000e+001  1.2600000e+001
  5.9500000e+001  1.0200000e+001
  7.0100000e+001  7.4000000e+000
  6.5700000e+001  1.3700000e+001
  5.6600000e+001  1.3700000e+001
  6.8200000e+001  1.3500000e+001
  7.7000000e+001  1.3500000e+001
  7.4000000e+001  6.9000000e+000
  8.1100000e+001  1.0200000e+001
  6.1300000e+001  1.1200000e+001
  6.2200000e+001  6.4000000e+000
  6.1100000e+001  8.4000000e+000
  5.5700000e+001  7.8000000e+000
  5.3800000e+001  7.9000000e+000
  5.0800000e+001  9.8000000e+000
  4.6800000e+001  1.2500000e+001
  5.2100000e+001  9.5000000e+000
  6.1800000e+001  1.2600000e+001
  6.2300000e+001  1.2000000e+001
  6.8300000e+001  8.9000000e+000
  7.3600000e+001  1.0200000e+001
  5.9100000e+001  8.6000000e+000
  6.1000000e+001  9.4000000e+000
  5.7300000e+001  1.0200000e+001
  5.5000000e+001  1.1900000e+001
  6.2400000e+001  1.1600000e+001
  6.7100000e+001  1.0500000e+001
